Date,TSLA_d-1,TSLA_d-2,TSLA_d-3,TSLA_d-4,d-1_perP,d-1_app,d-1_apn,d-1_sentiment,d-2_anp,d-3_anp,d-4_anp,d-5_anp,d-6_anp,d-7_anp,d-8_anp
2015-05-19,-0.08999599999998509,4.7399899999999775,0.9200129999999832,-1.5600119999999436,0.4393939393939394,-48.02132561112378,-37.240171363539204,0.0,-36.86998312605414,-37.8410268727146,-31.4853212897245,-30.44761729903193,-37.647558264669186,-39.40107496353189,-30.78504151486223
2015-05-20,-1.6100009999999827,-0.08999599999998509,4.7399899999999775,0.9200129999999832,0.3787878787878788,-48.88102930393351,-29.504506607469487,0.0,-37.240171363539204,-36.86998312605414,-37.8410268727146,-31.4853212897245,-30.44761729903193,-37.647558264669186,-39.40107496353189
2015-05-21,-2.7899930000000097,-1.6100009999999827,-0.08999599999998509,4.7399899999999775,0.29850746268656714,-69.9321694383506,-29.050280136637372,0.0,-29.504506607469487,-37.240171363539204,-36.86998312605414,-37.8410268727146,-31.4853212897245,-30.44761729903193,-37.647558264669186
2015-05-22,1.2699890000000096,-2.7899930000000097,-1.6100009999999827,-0.08999599999998509,0.34328358208955223,-58.65175471170792,-29.796090098957357,0.0,-29.050280136637372,-29.504506607469487,-37.240171363539204,-36.86998312605414,-37.8410268727146,-31.4853212897245,-30.44761729903193
2015-05-26,2.1100009999999827,1.2699890000000096,-2.7899930000000097,-1.6100009999999827,0.4444444444444444,-36.01994889505726,-28.584724118365337,0.0,-36.09997027363811,-38.95998529899464,-29.22960302161268,-29.796090098957357,-29.050280136637372,-29.504506607469487,-37.240171363539204
2015-05-27,-0.2699890000000096,2.1100009999999827,1.2699890000000096,-2.7899930000000097,0.42857142857142855,-48.98363338423071,-36.34552637851111,0.0,-28.584724118365337,-36.09997027363811,-38.95998529899464,-29.22960302161268,-29.796090098957357,-29.050280136637372,-29.504506607469487
2015-05-28,-0.030013999999965787,-0.2699890000000096,2.1100009999999827,1.2699890000000096,0.4186046511627907,-46.220749138848966,-32.626732752031764,0.0,-36.34552637851111,-28.584724118365337,-36.09997027363811,-38.95998529899464,-29.22960302161268,-29.796090098957357,-29.050280136637372
2015-05-29,4.020004,-0.030013999999965787,-0.2699890000000096,2.1100009999999827,0.3246753246753247,-57.30833782062918,-27.15126880466604,0.0,-32.626732752031764,-36.34552637851111,-28.584724118365337,-36.09997027363811,-38.95998529899464,-29.22960302161268,-29.796090098957357
2015-06-01,-0.6499940000000493,4.020004,-0.030013999999965787,-0.2699890000000096,0.35294117647058826,-53.61858318842091,-28.79594527259996,0.0,-35.42830022153287,-30.00027778211891,-27.15126880466604,-32.626732752031764,-36.34552637851111,-28.584724118365337,-36.09997027363811
2015-06-02,-1.3500059999999507,-0.6499940000000493,4.020004,-0.030013999999965787,0.34328358208955223,-56.000271738975094,-28.70237338172861,0.0,-28.79594527259996,-35.42830022153287,-30.00027778211891,-27.15126880466604,-32.626732752031764,-36.34552637851111,-28.584724118365337
2015-06-03,-1.099991000000017,-1.3500059999999507,-0.6499940000000493,4.020004,0.4107142857142857,-48.50174218350682,-33.509450485132646,0.0,-28.70237338172861,-28.79594527259996,-35.42830022153287,-30.00027778211891,-27.15126880466604,-32.626732752031764,-36.34552637851111
2015-06-04,0.6399989999999605,-1.099991000000017,-1.3500059999999507,-0.6499940000000493,0.4142857142857143,-45.45615560227301,-30.924937902239147,0.0,-33.509450485132646,-28.70237338172861,-28.79594527259996,-35.42830022153287,-30.00027778211891,-27.15126880466604,-32.626732752031764
2015-06-05,-3.0700069999999755,0.6399989999999605,-1.099991000000017,-1.3500059999999507,0.36507936507936506,-53.617049336579846,-30.61669419039557,0.0,-30.924937902239147,-33.509450485132646,-28.70237338172861,-28.79594527259996,-35.42830022153287,-30.00027778211891,-27.15126880466604
2015-06-08,3.2200010000000248,-3.0700069999999755,0.6399989999999605,-1.099991000000017,0.4375,-30.634865252764527,-23.76069634181881,0.0,-40.145699871983034,-29.952284881106362,-30.61669419039557,-30.924937902239147,-33.509450485132646,-28.70237338172861,-28.79594527259996
2015-06-09,7.150009999999981,3.2200010000000248,-3.0700069999999755,0.6399989999999605,0.3673469387755102,-50.90559220627854,-28.95947262576009,0.0,-23.76069634181881,-40.145699871983034,-29.952284881106362,-30.61669419039557,-30.924937902239147,-33.509450485132646,-28.70237338172861
2015-06-10,-0.2900089999999977,7.150009999999981,3.2200010000000248,-3.0700069999999755,0.4805194805194805,-31.435149941026978,-28.92126802991261,0.0,-28.95947262576009,-23.76069634181881,-40.145699871983034,-29.952284881106362,-30.61669419039557,-30.924937902239147,-33.509450485132646
2015-06-11,-5.3000029999999745,-0.2900089999999977,7.150009999999981,3.2200010000000248,0.40540540540540543,-51.67233032594361,-34.97840280241861,0.0,-28.92126802991261,-28.95947262576009,-23.76069634181881,-40.145699871983034,-29.952284881106362,-30.61669419039557,-30.924937902239147
2015-06-12,0.7100069999999903,-5.3000029999999745,-0.2900089999999977,7.150009999999981,0.4459459459459459,-42.582159058948655,-33.576229797750806,0.0,-34.97840280241861,-28.92126802991261,-28.95947262576009,-23.76069634181881,-40.145699871983034,-29.952284881106362,-30.61669419039557
2015-06-15,-0.7200020000000222,0.7100069999999903,-5.3000029999999745,-0.2900089999999977,0.4507042253521127,-47.32069871579253,-38.169425343558174,0.0,-34.442727723521635,-29.988817701893183,-33.576229797750806,-34.97840280241861,-28.92126802991261,-28.95947262576009,-23.76069634181881
2015-06-16,-0.30999700000000985,-0.7200020000000222,0.7100069999999903,-5.3000029999999745,0.5675675675675675,-31.19349224127913,-40.922936221502994,1.0,-38.169425343558174,-34.442727723521635,-29.988817701893183,-33.576229797750806,-34.97840280241861,-28.92126802991261,-28.95947262576009
2015-06-17,2.7399900000000343,-0.30999700000000985,-0.7200020000000222,0.7100069999999903,0.38461538461538464,-52.540438455452424,-32.17603733586461,0.0,-40.922936221502994,-38.169425343558174,-34.442727723521635,-29.988817701893183,-33.576229797750806,-34.97840280241861,-28.92126802991261
2015-06-18,7.290008999999998,2.7399900000000343,-0.30999700000000985,-0.7200020000000222,0.2727272727272727,-63.57486722924941,-23.357398664996552,0.0,-32.17603733586461,-40.922936221502994,-38.169425343558174,-34.442727723521635,-29.988817701893183,-33.576229797750806,-34.97840280241861
2015-06-19,1.4800109999999904,7.290008999999998,2.7399900000000343,-0.30999700000000985,0.4578313253012048,-40.90534142654106,-34.428079429470266,0.0,-23.357398664996552,-32.17603733586461,-40.922936221502994,-38.169425343558174,-34.442727723521635,-29.988817701893183,-33.576229797750806
2015-06-22,0.6199950000000172,1.4800109999999904,7.290008999999998,2.7399900000000343,0.3902439024390244,-46.389091692682065,-29.104605909376016,0.0,-33.807760685994985,-41.91523303789225,-34.428079429470266,-23.357398664996552,-32.17603733586461,-40.922936221502994,-38.169425343558174
2015-06-23,-2.7200010000000248,0.6199950000000172,1.4800109999999904,7.290008999999998,0.4318181818181818,-44.13772503120437,-33.04353170506177,0.0,-29.104605909376016,-33.807760685994985,-41.91523303789225,-34.428079429470266,-23.357398664996552,-32.17603733586461,-40.922936221502994
2015-06-24,7.880003999999985,-2.7200010000000248,0.6199950000000172,1.4800109999999904,0.3896103896103896,-49.8510929129016,-31.410039614700903,0.0,-33.04353170506177,-29.104605909376016,-33.807760685994985,-41.91523303789225,-34.428079429470266,-23.357398664996552,-32.17603733586461
2015-06-25,-2.5,7.880003999999985,-2.7200010000000248,0.6199950000000172,0.4712643678160919,-37.80460243637711,-33.379138948164794,0.0,-31.410039614700903,-33.04353170506177,-29.104605909376016,-33.807760685994985,-41.91523303789225,-34.428079429470266,-23.357398664996552
2015-06-26,3.619996000000015,-2.5,7.880003999999985,-2.7200010000000248,0.3283582089552239,-66.78813851617666,-31.6285081249993,0.0,-33.379138948164794,-31.410039614700903,-33.04353170506177,-29.104605909376016,-33.807760685994985,-41.91523303789225,-34.428079429470266
2015-06-29,-1.7000130000000129,3.619996000000015,-2.5,7.880003999999985,0.3979591836734694,-41.016775234279926,-26.919278234385587,0.0,-26.594855443637204,-36.247754675866425,-31.6285081249993,-33.379138948164794,-31.410039614700903,-33.04353170506177,-29.104605909376016
2015-06-30,-5.070006999999976,-1.7000130000000129,3.619996000000015,-2.5,0.4225352112676056,-48.8276885579785,-35.23060346771478,0.0,-26.919278234385587,-26.594855443637204,-36.247754675866425,-31.6285081249993,-33.379138948164794,-31.410039614700903,-33.04353170506177
2015-07-01,6.240021000000013,-5.070006999999976,-1.7000130000000129,3.619996000000015,0.38235294117647056,-44.56398164943735,-27.00950146775539,0.0,-35.23060346771478,-26.919278234385587,-26.594855443637204,-36.247754675866425,-31.6285081249993,-33.379138948164794,-31.410039614700903
2015-07-02,0.8899839999999699,6.240021000000013,-5.070006999999976,-1.7000130000000129,0.40425531914893614,-42.05208830521328,-28.124440481225925,0.0,-27.00950146775539,-35.23060346771478,-26.919278234385587,-26.594855443637204,-36.247754675866425,-31.6285081249993,-33.379138948164794
2015-07-06,10.869995000000017,0.8899839999999699,6.240021000000013,-5.070006999999976,0.4883720930232558,-38.39875059733129,-36.86112035702699,0.0,-32.77537655635108,-40.80957654258861,-28.693539737300725,-28.124440481225925,-27.00950146775539,-35.23060346771478,-26.919278234385587
2015-07-07,-0.2999880000000417,10.869995000000017,0.8899839999999699,6.240021000000013,0.3863636363636364,-48.44421843693363,-30.224368073196892,0.0,-36.86112035702699,-32.77537655635108,-40.80957654258861,-28.693539737300725,-28.124440481225925,-27.00950146775539,-35.23060346771478
2015-07-08,-11.839995999999983,-0.2999880000000417,10.869995000000017,0.8899839999999699,0.4507042253521127,-38.081025923275796,-31.646789237942446,0.0,-30.224368073196892,-36.86112035702699,-32.77537655635108,-40.80957654258861,-28.693539737300725,-28.124440481225925,-27.00950146775539
2015-07-09,-12.919997999999993,-11.839995999999983,-0.2999880000000417,10.869995000000017,0.4264705882352941,-43.2374750199379,-31.584452268796056,0.0,-31.646789237942446,-30.224368073196892,-36.86112035702699,-32.77537655635108,-40.80957654258861,-28.693539737300725,-28.124440481225925
2015-07-10,2.9600059999999933,-12.919997999999993,-11.839995999999983,-0.2999880000000417,0.5625,-27.53136068586455,-35.54496091900175,1.0,-31.584452268796056,-31.646789237942446,-30.224368073196892,-36.86112035702699,-32.77537655635108,-40.80957654258861,-28.693539737300725
2015-07-13,1.229981000000009,2.9600059999999933,-12.919997999999993,-11.839995999999983,0.573170731707317,-36.000612494907266,-48.74820665787399,1.0,-52.631109559527005,-37.24926342455521,-35.54496091900175,-31.584452268796056,-31.646789237942446,-30.224368073196892,-36.86112035702699
2015-07-14,3.0100100000000225,1.229981000000009,2.9600059999999933,-12.919997999999993,0.476923076923077,-37.11530414086438,-33.894135824007826,0.0,-48.74820665787399,-52.631109559527005,-37.24926342455521,-35.54496091900175,-31.584452268796056,-31.646789237942446,-30.224368073196892
2015-07-15,3.489989999999977,3.0100100000000225,1.229981000000009,2.9600059999999933,0.5875,-31.397582681570306,-44.93996506386093,1.0,-33.894135824007826,-48.74820665787399,-52.631109559527005,-37.24926342455521,-35.54496091900175,-31.584452268796056,-31.646789237942446
2015-07-16,-2.509978999999987,3.489989999999977,3.0100100000000225,1.229981000000009,0.4305555555555556,-48.627113026366274,-36.424672364369,0.0,-44.93996506386093,-33.894135824007826,-48.74820665787399,-52.631109559527005,-37.24926342455521,-35.54496091900175,-31.584452268796056
2015-07-17,3.5399780000000183,-2.509978999999987,3.489989999999977,3.0100100000000225,0.4878048780487805,-40.8209521354455,-38.369917608611004,0.0,-36.424672364369,-44.93996506386093,-33.894135824007826,-48.74820665787399,-52.631109559527005,-37.24926342455521,-35.54496091900175
2015-07-20,7.98001099999999,3.5399780000000183,-2.509978999999987,3.489989999999977,0.4657534246575342,-43.807929255496155,-38.05836705441098,0.0,-86.84880196569824,-33.38128051193889,-38.369917608611004,-36.424672364369,-44.93996506386093,-33.894135824007826,-48.74820665787399
2015-07-21,7.6000060000000085,7.98001099999999,3.5399780000000183,-2.509978999999987,0.5535714285714286,-33.410814743828794,-41.37949414903441,1.0,-38.05836705441098,-86.84880196569824,-33.38128051193889,-38.369917608611004,-36.424672364369,-44.93996506386093,-33.894135824007826
2015-07-22,-15.490021000000011,7.6000060000000085,7.98001099999999,3.5399780000000183,0.4492753623188406,-45.100859344726715,-36.778679797375844,0.0,-41.37949414903441,-38.05836705441098,-86.84880196569824,-33.38128051193889,-38.369917608611004,-36.424672364369,-44.93996506386093
2015-07-23,1.1000060000000076,-15.490021000000011,7.6000060000000085,7.98001099999999,0.5617977528089888,-29.42367663271878,-37.874951785002295,1.0,-36.778679797375844,-41.37949414903441,-38.05836705441098,-86.84880196569824,-33.38128051193889,-38.369917608611004,-36.424672364369
2015-07-24,-0.6699830000000021,1.1000060000000076,-15.490021000000011,7.6000060000000085,0.32,-59.2494766063816,-27.15143083045518,0.0,-37.874951785002295,-36.778679797375844,-41.37949414903441,-38.05836705441098,-86.84880196569824,-33.38128051193889,-38.369917608611004
2015-07-27,-1.7900080000000005,-0.6699830000000021,1.1000060000000076,-15.490021000000011,0.4444444444444444,-41.88522127949288,-33.53318547788668,0.0,-37.034110184436905,-33.86331956534572,-27.15143083045518,-37.874951785002295,-36.778679797375844,-41.37949414903441,-38.05836705441098
2015-07-28,-12.400008999999983,-1.7900080000000005,-0.6699830000000021,1.1000060000000076,0.4838709677419355,-42.370250289959735,-39.67613653674884,0.0,-33.53318547788668,-37.034110184436905,-33.86331956534572,-27.15143083045518,-37.874951785002295,-36.778679797375844,-41.37949414903441
2015-07-29,11.810011999999945,-12.400008999999983,-1.7900080000000005,-0.6699830000000021,0.4444444444444444,-42.874486873124155,-33.92792746353703,0.0,-39.67613653674884,-33.53318547788668,-37.034110184436905,-33.86331956534572,-27.15143083045518,-37.874951785002295,-36.778679797375844
2015-07-30,-1.0,11.810011999999945,-12.400008999999983,-1.7900080000000005,0.4545454545454545,-50.961411451143796,-42.3273346453598,0.0,-33.92792746353703,-39.67613653674884,-33.53318547788668,-37.034110184436905,-33.86331956534572,-27.15143083045518,-37.874951785002295
2015-07-31,2.9700020000000222,-1.0,11.810011999999945,-12.400008999999983,0.5392156862745098,-42.86125060491218,-50.471395366434386,1.0,-42.3273346453598,-33.92792746353703,-39.67613653674884,-33.53318547788668,-37.034110184436905,-33.86331956534572,-27.15143083045518
2015-08-03,-0.6400150000000053,2.9700020000000222,-1.0,11.810011999999945,0.4423076923076923,-37.315360777211296,-29.429695889585705,0.0,-34.29955065461127,-38.879020249137504,-50.471395366434386,-42.3273346453598,-33.92792746353703,-39.67613653674884,-33.53318547788668
2015-08-04,-6.160004000000014,-0.6400150000000053,2.9700020000000222,-1.0,0.44,-46.15912607404307,-36.408741285599476,0.0,-29.429695889585705,-34.29955065461127,-38.879020249137504,-50.471395366434386,-42.3273346453598,-33.92792746353703,-39.67613653674884
2015-08-05,6.290009000000055,-6.160004000000014,-0.6400150000000053,2.9700020000000222,0.5166666666666667,-36.6828199980083,-38.60887300307601,1.0,-36.408741285599476,-29.429695889585705,-34.29955065461127,-38.879020249137504,-50.471395366434386,-42.3273346453598,-33.92792746353703
2015-08-06,3.850005999999951,6.290009000000055,-6.160004000000014,-0.6400150000000053,0.40540540540540543,-53.71939101021007,-36.131317831534815,0.0,-38.60887300307601,-36.408741285599476,-29.429695889585705,-34.29955065461127,-38.879020249137504,-50.471395366434386,-42.3273346453598
2015-08-07,-24.0,3.850005999999951,6.290009000000055,-6.160004000000014,0.30463576158940403,-63.63083177607791,-27.12996628320757,0.0,-36.131317831534815,-38.60887300307601,-36.408741285599476,-29.429695889585705,-34.29955065461127,-38.879020249137504,-50.471395366434386
2015-08-10,-3.6200099999999513,-24.0,3.850005999999951,6.290009000000055,0.41791044776119396,-46.028740985661365,-32.4808129554565,0.0,-33.18721258713029,-32.029306058952784,-27.12996628320757,-36.131317831534815,-38.60887300307601,-36.408741285599476,-29.429695889585705
2015-08-11,-1.3699960000000146,-3.6200099999999513,-24.0,3.850005999999951,0.36781609195402293,-59.07019283080737,-33.802672248658034,0.0,-32.4808129554565,-33.18721258713029,-32.029306058952784,-27.12996628320757,-36.131317831534815,-38.60887300307601,-36.408741285599476
2015-08-12,-3.770004,-1.3699960000000146,-3.6200099999999513,-24.0,0.3428571428571429,-59.76762587870356,-30.424635142190127,0.0,-33.802672248658034,-32.4808129554565,-33.18721258713029,-32.029306058952784,-27.12996628320757,-36.131317831534815,-38.60887300307601
2015-08-13,0.8000029999999754,-3.770004,-1.3699960000000146,-3.6200099999999513,0.4558823529411765,-38.6221114525987,-31.795897177390767,0.0,-30.424635142190127,-33.802672248658034,-32.4808129554565,-33.18721258713029,-32.029306058952784,-27.12996628320757,-36.131317831534815
2015-08-14,4.3399970000000385,0.8000029999999754,-3.770004,-1.3699960000000146,0.410958904109589,-50.952294129500686,-34.86690233544054,0.0,-31.795897177390767,-30.424635142190127,-33.802672248658034,-32.4808129554565,-33.18721258713029,-32.029306058952784,-27.12996628320757
2015-08-17,0.6399989999999605,4.3399970000000385,0.8000029999999754,-3.770004,0.3442622950819672,-55.99975210960717,-28.659595251364358,0.0,-50.97228951479638,-37.09816074109011,-34.86690233544054,-31.795897177390767,-30.424635142190127,-33.802672248658034,-32.4808129554565
2015-08-18,11.840010999999974,0.6399989999999605,4.3399970000000385,0.8000029999999754,0.5733333333333334,-33.81814193519432,-45.42339060925705,1.0,-28.659595251364358,-50.97228951479638,-37.09816074109011,-34.86690233544054,-31.795897177390767,-30.424635142190127,-33.802672248658034
2015-08-19,5.729996,11.840010999999974,0.6399989999999605,4.3399970000000385,0.4857142857142857,-38.55148190922253,-36.076045866685405,0.0,-45.42339060925705,-28.659595251364358,-50.97228951479638,-37.09816074109011,-34.86690233544054,-31.795897177390767,-30.424635142190127
2015-08-20,-5.470000999999968,5.729996,11.840010999999974,0.6399989999999605,0.39325842696629215,-56.52054450702864,-36.22116458626544,0.0,-36.076045866685405,-45.42339060925705,-28.659595251364358,-50.97228951479638,-37.09816074109011,-34.86690233544054,-31.795897177390767
2015-08-21,-13.070006999999974,-5.470000999999968,5.729996,11.840010999999974,0.3009708737864077,-76.01699036916581,-31.94140006687205,0.0,-36.22116458626544,-36.076045866685405,-45.42339060925705,-28.659595251364358,-50.97228951479638,-37.09816074109011,-34.86690233544054
2015-08-24,-11.409989000000026,-13.070006999999974,-5.470000999999968,5.729996,0.4324324324324325,-41.40566460472804,-31.427599667413197,0.0,-26.0078404643718,-34.16336008822321,-31.94140006687205,-36.22116458626544,-36.076045866685405,-45.42339060925705,-28.659595251364358
2015-08-25,-11.900008999999983,-11.409989000000026,-13.070006999999974,-5.470000999999968,0.35064935064935066,-55.7288819107149,-29.720973674665327,0.0,-31.427599667413197,-26.0078404643718,-34.16336008822321,-31.94140006687205,-36.22116458626544,-36.076045866685405,-45.42339060925705
2015-08-26,1.160004000000015,-11.900008999999983,-11.409989000000026,-13.070006999999974,0.3888888888888889,-47.68128874086491,-29.95287080381095,0.0,-29.720973674665327,-31.427599667413197,-26.0078404643718,-34.16336008822321,-31.94140006687205,-36.22116458626544,-36.076045866685405
2015-08-27,4.809996999999953,1.160004000000015,-11.900008999999983,-11.409989000000026,0.323943661971831,-57.11529933390027,-26.923311481778175,0.0,-29.95287080381095,-29.720973674665327,-31.427599667413197,-26.0078404643718,-34.16336008822321,-31.94140006687205,-36.22116458626544
2015-08-28,18.150008999999983,4.809996999999953,1.160004000000015,-11.900008999999983,0.3978494623655914,-54.77811448719561,-35.69268031074336,0.0,-26.923311481778175,-29.95287080381095,-29.720973674665327,-31.427599667413197,-26.0078404643718,-34.16336008822321,-31.94140006687205
2015-08-31,5.489991000000032,18.150008999999983,4.809996999999953,1.160004000000015,0.3620689655172414,-46.174699053970535,-25.61839046820875,0.0,-31.261587537539025,-36.67799180748533,-35.69268031074336,-26.923311481778175,-29.95287080381095,-29.720973674665327,-31.427599667413197
2015-09-01,0.5800020000000075,5.489991000000032,18.150008999999983,4.809996999999953,0.490566037735849,-37.87689519774789,-37.141340799331296,0.0,-25.61839046820875,-31.261587537539025,-36.67799180748533,-35.69268031074336,-26.923311481778175,-29.95287080381095,-29.720973674665327
2015-09-02,-10.429993000000024,0.5800020000000075,5.489991000000032,18.150008999999983,0.4945054945054945,-43.170386265563344,-42.242517510466364,0.0,-37.141340799331296,-25.61839046820875,-31.261587537539025,-36.67799180748533,-35.69268031074336,-26.923311481778175,-29.95287080381095
2015-09-03,9.05999700000001,-10.429993000000024,0.5800020000000075,5.489991000000032,0.392156862745098,-58.83748313067618,-37.50333652027165,0.0,-42.242517510466364,-37.141340799331296,-25.61839046820875,-31.261587537539025,-36.67799180748533,-35.69268031074336,-26.923311481778175
2015-09-04,-2.119995000000017,9.05999700000001,-10.429993000000024,0.5800020000000075,0.3953488372093023,-54.838787778007145,-35.5728657445751,0.0,-37.50333652027165,-42.242517510466364,-37.141340799331296,-25.61839046820875,-31.261587537539025,-36.67799180748533,-35.69268031074336
2015-09-08,-3.640013999999951,-2.119995000000017,9.05999700000001,-10.429993000000024,0.3728813559322034,-59.081342408418465,-34.377802726067024,0.0,-36.46340091547697,-28.41359864174129,-47.103344416952226,-35.5728657445751,-37.50333652027165,-42.242517510466364,-37.141340799331296
2015-09-09,6.240004999999968,-3.640013999999951,-2.119995000000017,9.05999700000001,0.4313725490196079,-48.295307549720384,-36.50020890943652,0.0,-34.377802726067024,-36.46340091547697,-28.41359864174129,-47.103344416952226,-35.5728657445751,-37.50333652027165,-42.242517510466364
2015-09-10,0.7400060000000224,6.240004999999968,-3.640013999999951,-2.119995000000017,0.4090909090909091,-44.031672641182794,-29.73033330025279,0.0,-36.50020890943652,-34.377802726067024,-36.46340091547697,-28.41359864174129,-47.103344416952226,-35.5728657445751,-37.50333652027165
2015-09-11,-0.43000800000001504,0.7400060000000224,6.240004999999968,-3.640013999999951,0.3409090909090909,-54.10479681328137,-27.779781441857587,0.0,-29.73033330025279,-36.50020890943652,-34.377802726067024,-36.46340091547697,-28.41359864174129,-47.103344416952226,-35.5728657445751
2015-09-14,1.7600089999999682,-0.43000800000001504,0.7400060000000224,6.240004999999968,0.34545454545454546,-57.795525093544036,-30.16920949989729,0.0,-41.11281735083436,-33.713438706607896,-27.779781441857587,-29.73033330025279,-36.50020890943652,-34.377802726067024,-36.46340091547697
2015-09-15,2.9499970000000246,1.7600089999999682,-0.43000800000001504,0.7400060000000224,0.42028985507246375,-46.699459105637025,-33.102453024778946,0.0,-30.16920949989729,-41.11281735083436,-33.713438706607896,-27.779781441857587,-29.73033330025279,-36.50020890943652,-34.377802726067024
2015-09-16,0.3800049999999828,2.9499970000000246,1.7600089999999682,-0.43000800000001504,0.3972602739726027,-62.531885815547476,-40.74029846495689,0.0,-33.102453024778946,-30.16920949989729,-41.11281735083436,-33.713438706607896,-27.779781441857587,-29.73033330025279,-36.50020890943652
2015-09-17,8.679993000000024,0.3800049999999828,2.9499970000000246,1.7600089999999682,0.3804347826086957,-58.62365591300701,-35.621557607182844,0.0,-40.74029846495689,-33.102453024778946,-30.16920949989729,-41.11281735083436,-33.713438706607896,-27.779781441857587,-29.73033330025279
2015-09-18,-0.1799930000000245,8.679993000000024,0.3800049999999828,2.9499970000000246,0.5,-38.23840277769792,-38.34173208775389,0.0,-35.621557607182844,-40.74029846495689,-33.102453024778946,-30.16920949989729,-41.11281735083436,-33.713438706607896,-27.779781441857587
2015-09-21,-1.4500119999999583,-0.1799930000000245,8.679993000000024,0.3800049999999828,0.4936708860759494,-30.218932776235963,-29.86966158879207,0.0,-39.032946212816036,-42.95935371299196,-38.34173208775389,-35.621557607182844,-40.74029846495689,-33.102453024778946,-30.16920949989729
2015-09-22,3.580016999999998,-1.4500119999999583,-0.1799930000000245,8.679993000000024,0.4166666666666667,-45.51758997339528,-32.15569651054596,0.0,-29.86966158879207,-39.032946212816036,-42.95935371299196,-38.34173208775389,-35.621557607182844,-40.74029846495689,-33.102453024778946
2015-09-23,-3.2600100000000225,3.580016999999998,-1.4500119999999583,-0.1799930000000245,0.4024390243902439,-51.69916954894603,-34.106284085614845,0.0,-32.15569651054596,-29.86966158879207,-39.032946212816036,-42.95935371299196,-38.34173208775389,-35.621557607182844,-40.74029846495689
2015-09-24,0.11999600000001465,-3.2600100000000225,3.580016999999998,-1.4500119999999583,0.463768115942029,-39.07735669091817,-33.495426289262554,0.0,-34.106284085614845,-32.15569651054596,-29.86966158879207,-39.032946212816036,-42.95935371299196,-38.34173208775389,-35.621557607182844
2015-09-25,2.0599970000000103,0.11999600000001465,-3.2600100000000225,3.580016999999998,0.4153846153846154,-43.69401135895436,-30.135599697592248,0.0,-33.495426289262554,-34.106284085614845,-32.15569651054596,-29.86966158879207,-39.032946212816036,-42.95935371299196,-38.34173208775389
