130,When_Harry_Met_Sally...,4
256,Jaws_2,4
1,Three_Colors:_White,4
72,Hoop_Dreams,4
56,Jumanji,3
13,Wonderland,4
15,Mission:_Impossible,2
92,Firm,3
207,First_Wives_Club,2
292,Raiders_of_the_Lost_Ark,5
232,Casablanca,5
251,Saint,2
224,Brothers_McMullen,3
181,Mirror_Has_Two_Faces,4
259,My_Best_Friend's_Wedding,4
305,Courage_Under_Fire,4
52,Up_Close_and_Personal,3
161,Groundhog_Day,5
148,Close_Shave__A,5
125,Mars_Attacks!,2
97,Star_Trek:_The_Wrath_of_Khan,5
83,Jaws,4
90,Wag_the_Dog,4
272,12_Angry_Men,5
194,Return_of_the_Jedi,3
125,Philadelphia_Story,4
110,Leave_It_to_Beaver,1
299,Postino__Il,4
151,Richard_III,5
269,Godfather,4
6,Postino__Il,5
54,Diabolique,3
303,Forrest_Gump,5
301,Tommy_Boy,4
305,Pink_Floyd_-_The_Wall,2
91,Dante's_Peak,2
87,Waterworld,4
294,Mystery_Science_Theater_3000:_The_Movie,4
286,Delicatessen,4
200,Schindler's_List,5
229,Conspiracy_Theory,1
178,Speed,4
303,Pollyanna,2
62,What's_Eating_Gilbert_Grape,4
207,Primal_Fear,3
92,Empire_Strikes_Back,4
301,Brady_Bunch_Movie,4
36,Mad_City,5
70,Real_Genius,3
63,Kolya,3
28,Evil_Dead_II,3
279,Crow,4
250,Twelve_Monkeys,4
14,Silence_of_the_Lambs,3
194,Outbreak,3
303,One_Fine_Day,3
119,Jerry_Maguire,5
295,Cape_Fear,5
268,Chain_Reaction,2
268,GoldenEye,2
66,Contact,4
233,Groundhog_Day,5
83,Angels_in_the_Outfield,4
214,U_Turn,3
192,First_Wives_Club,2
100,Apostle,4
268,Lawnmower_Man,1
301,Pulp_Fiction,4
307,Blade_Runner,5
234,20_000_Leagues_Under_the_Sea,3
83,Cliffhanger,4
181,Mimic,2
297,Gone_with_the_Wind,4
38,Fish_Called_Wanda__A,5
7,Adventures_of_Priscilla__Queen_of_the_Desert,4
264,Celluloid_Closet,4
181,Love_Jones,1
201,Unhook_the_Stars,1
85,Streetcar_Named_Desire__A,4
269,Clueless,3
59,Rudy,3
286,Sound_of_Music,4
193,Terminator_2:_Judgment_Day,1
113,Fan,5
292,Seven_(Se7en),5
275,Silence_of_the_Lambs,4
189,Great_Escape,5
219,Jurassic_Park,1
218,This_Is_Spinal_Tap,5
123,To_Kill_a_Mockingbird,3
119,Star_Trek:_First_Contact,5
158,Good__The_Bad_and_The_Ugly,4
222,Twister,4
302,Murder_at_1600,2
279,Dumbo,3
301,Fugitive,5
181,Four_Rooms,2
201,Kicking_and_Screaming,1
13,Nikita_(La_Femme_Nikita),3
1,Grand_Day_Out__A,3
145,Jerry_Maguire,5
23,True_Lies,4
201,Addiction,4
296,Singin'_in_the_Rain,5
42,Broken_Arrow,3
33,Love_Jones,3
301,Waterworld,3
16,Shawshank_Redemption,5
95,2001:_A_Space_Odyssey,3
154,One_Flew_Over_the_Cuckoo's_Nest,4
77,Maltese_Falcon,5
296,People_vs._Larry_Flynt,5
302,Ulee's_Gold,2
244,Cape_Fear,3
222,Firm,4
13,Field_of_Dreams,5
16,Singin'_in_the_Rain,5
270,Jaws_2,4
145,Mr._Holland's_Opus,2
187,Shawshank_Redemption,5
200,Fly_Away_Home,5
170,MatchMaker,5
101,Fled,3
184,Cape_Fear,3
128,Back_to_the_Future,4
184,Fish_Called_Wanda__A,3
1,Desperado,4
1,Glengarry_Glen_Ross,4
184,Mother,5
54,Fan,3
94,Alien:_Resurrection,4
128,People_vs._Larry_Flynt,4
23,Dante's_Peak,2
301,Star_Trek_VI:_The_Undiscovered_Country,3
301,Amadeus,3
112,Afterglow,1
82,Alien,3
222,Circle_of_Friends,3
218,Duck_Soup,3
303,Citizen_Kane,5
133,Tomorrow_Never_Dies,3
215,Unbearable_Lightness_of_Being,2
69,When_the_Cats_Away,5
254,Somewhere_in_Time,4
276,GoldenEye,4
267,Kingpin,4
13,Pulp_Fiction,5
240,Peacemaker,3
286,Jerry_Maguire,2
294,Starship_Troopers,5
18,Brothers_McMullen,4
92,Star_Trek_III:_The_Search_for_Spock,3
308,Once_Upon_a_Time_in_America,4
144,Blade_Runner,3
191,L.A._Confidential,4
200,Terminator_2:_Judgment_Day,5
16,Graduate,5
61,Volcano,3
271,Bridge_on_the_River_Kwai,4
271,Strictly_Ballroom,3
142,Wrong_Trousers,5
275,Eraser,3
222,Willy_Wonka_and_the_Chocolate_Factory,3
87,To_Wong_Foo__Thanks_for_Everything!,3
207,Contact,4
177,Game,4
299,Coneheads,3
271,Miracle_on_34th_Street,4
305,Bob_Roberts,4
10,Brazil,3
203,Mother,3
191,English_Patient,4
43,Dante's_Peak,3
21,Heavenly_Creatures,5
197,Terminator_2:_Judgment_Day,5
13,Apostle,2
194,While_You_Were_Sleeping,3
234,Akira,4
308,Ghost,4
308,Cook_the_Thief_His_Wife_&_Her_Lover,4
269,Down_by_Law,5
94,Hunt_for_Red_October,4
268,Stargate,3
272,Usual_Suspects,5
121,Absolute_Power,3
296,Angels_and_Insects,5
134,English_Patient,3
180,Like_Water_For_Chocolate,5
234,Lost_Horizon,3
104,Rock,2
38,Lawnmower_Man_2:_Beyond_Cyberspace,1
269,That_Thing_You_Do!,1
7,Return_of_the_Pink_Panther,4
275,Mission:_Impossible,2
52,Fifth_Element,3
102,Mulholland_Falls,3
13,Blues_Brothers,4
178,Corrina__Corrina,4
236,Lion_King,3
256,French_Kiss,5
263,Aliens,5
244,Blues_Brothers,3
43,One_Fine_Day,4
83,Free_Willy,2
151,Graduate,5
254,American_Werewolf_in_London__An,2
109,Crying_Game,3
297,Home_for_the_Holidays,3
249,Full_Metal_Jacket,4
144,Little_Women,4
301,It_Happened_One_Night,4
64,Man_Without_a_Face,3
92,Dumbo,2
222,Dances_with_Wolves,4
268,American_Werewolf_in_London__An,3
293,2001:_A_Space_Odyssey,5
213,Princess_Bride,5
160,Crossing_Guard,2
13,African_Queen,4
59,To_Die_For,5
5,From_Dusk_Till_Dawn,4
125,Return_of_the_Pink_Panther,5
174,Apt_Pupil,5
114,Dial_M_for_Murder,3
213,Boot__Das,4
23,Dead_Poets_Society,2
128,Mr._Holland's_Opus,4
239,Pulp_Fiction,4
181,Once_Upon_a_Time..._When_We_Were_Colored,1
291,Hot_Shots!_Part_Deux,4
250,Raising_Arizona,4
201,Once_Upon_a_Time_in_America,3
60,Three_Colors:_Blue,5
181,Crash,2
119,Spy_Hard,3
287,Toy_Story,5
216,Star_Trek:_The_Wrath_of_Khan,3
216,Shine,4
203,Courage_Under_Fire,4
92,Hour_of_the_Pig,3
13,Flubber,3
213,Aliens,4
286,Scream,5
99,Truth_About_Cats_&_Dogs,1
11,Heavenly_Creatures,3
65,Ed_Wood,2
295,Sting,4
269,Bram_Stoker's_Dracula,2
85,George_of_the_Jungle,2
250,Hunchback_of_Notre_Dame,5
137,Die_Hard,5
257,Big_Night,4
111,Conspiracy_Theory,4
91,North_by_Northwest,4
215,M*A*S*H,4
181,Smile_Like_Yours__A,1
1,Angels_and_Insects,4
303,Pinocchio,4
299,Ice_Storm,3
187,Indiana_Jones_and_the_Last_Crusade,4
222,Bed_of_Roses,2
214,Speed,4
293,Devil_in_a_Blue_Dress,3
285,Amadeus,4
303,Lost_World:_Jurassic_Park,3
96,Reservoir_Dogs,4
7,Duck_Soup,3
116,Fallen,3
73,North_by_Northwest,4
269,Chasing_Amy,5
263,Mary_Poppins,5
70,Highlander,3
221,Trainspotting,4
72,GoodFellas,5
25,One_Flew_Over_the_Cuckoo's_Nest,4
290,Star_Wars,5
189,Ben-Hur,4
299,Ulee's_Gold,3
264,Liar_Liar,3
200,Powder,5
187,2001:_A_Space_Odyssey,4
184,Godfather:_Part_II,4
63,Evita,2
13,Star_Trek_III:_The_Search_for_Spock,4
298,Sabrina,3
235,Psycho,4
62,Tin_Men,4
246,Home_Alone,2
54,Ransom,5
63,Beautiful_Girls,3
11,Dave,3
92,Monty_Python_and_the_Holy_Grail,4
8,Die_Hard:_With_a_Vengeance,3
307,Raiders_of_the_Lost_Ark,4
303,Shining,4
256,Days_of_Thunder,2
72,Outbreak,3
164,Thinner,2
117,Swingers,4
224,Firm,4
193,Fools_Rush_In,3
94,Army_of_Darkness,2
281,Bean,2
130,Mystery_Science_Theater_3000:_The_Movie,3
128,Bridges_of_Madison_County,1
94,First_Knight,1
182,That_Thing_You_Do!,3
129,Picture_Perfect,1
254,Star_Trek_III:_The_Search_for_Spock,4
64,Muriel's_Wedding,4
151,Aliens,2
45,Birdcage,4
193,Peacemaker,3
276,Dead_Man,4
276,Priest,3
234,Godfather:_Part_II,4
181,Mrs._Brown_(Her_Majesty__Mrs._Brown),1
21,Mary_Reilly,1
293,Austin_Powers:_International_Man_of_Mystery,3
264,Mallrats,5
10,Laura,5
197,Jackie_Brown,3
276,Bedknobs_and_Broomsticks,3
308,To_Kill_a_Mockingbird,4
221,Killing_Zoe,4
131,Spitfire_Grill,4
268,Great_White_Hype,2
109,Babe,3
198,Quiz_Show,3
230,Kull_the_Conqueror,4
181,Last_Supper,1
234,Omen,3
90,Kundun,4
193,With_Honors,4
128,Rear_Window,5
126,Great_Expectations,2
244,Hunt_for_Red_October,4
90,Evita,3
157,Birdcage,3
305,Lion_King,3
119,Adventures_of_Priscilla__Queen_of_the_Desert,5
21,Star_Trek:_First_Contact,2
231,Return_of_the_Jedi,4
280,People_vs._Larry_Flynt,3
288,Wizard_of_Oz,3
301,Desperado,4
72,Little_Women,3
90,George_of_the_Jungle,2
308,Professional,3
59,Ransom,3
94,Michael_Collins,4
130,Grifters,4
56,Independence_Day_(ID4),5
82,People_vs._Larry_Flynt,2
62,Usual_Suspects,4
276,To_Wong_Foo__Thanks_for_Everything!,3
152,In_&_Out,3
178,That_Thing_You_Do!,4
217,Eraser,4
79,Ulee's_Gold,4
138,Maltese_Falcon,4
308,Hudsucker_Proxy,5
75,Tin_Cup,2
269,Nikita_(La_Femme_Nikita),4
307,Home_Alone,3
222,French_Kiss,3
121,Jane_Eyre,3
269,Braveheart,1
13,My_Fellow_Americans,4
230,Ransom,5
269,Streetcar_Named_Desire__A,4
56,Broken_Arrow,3
222,Andre,2
69,Beavis_and_Butt-head_Do_America,3
10,Twelve_Monkeys,4
22,Houseguest,3
294,Island_of_Dr._Moreau,3
82,Juror,1
279,Three_Musketeers,4
269,Jaws,1
6,Silence_of_the_Lambs,5
298,Return_of_the_Jedi,4
282,Crash,1
78,Dante's_Peak,1
118,Shining,5
171,Rosewood,4
70,Bram_Stoker's_Dracula,4
10,Fargo,5
245,Return_of_the_Jedi,4
107,Game,3
246,Mary_Shelley's_Frankenstein,1
13,Mr._Magoo,1
276,Four_Weddings_and_a_Funeral,4
244,From_Dusk_Till_Dawn,2
189,Pulp_Fiction,5
226,Kolya,5
276,Parent_Trap,4
214,Philadelphia_Story,4
306,Mars_Attacks!,4
222,Brothers_McMullen,3
280,Crying_Game,5
60,Duck_Soup,5
56,Lion_King,4
42,Sabrina,5
1,Groundhog_Day,5
13,Rising_Sun,4
173,Evita,4
15,MatchMaker,1
185,Taxi_Driver,4
280,Money_Train,3
244,Muriel's_Wedding,4
150,Donnie_Brasco,4
7,Bringing_Up_Baby,4
178,In_the_Name_of_the_Father,4
178,Ransom,3
97,Star_Trek:_First_Contact,5
109,Godfather,2
117,Chasing_Amy,5
269,Singin'_in_the_Rain,2
264,Stand_by_Me,4
207,Mighty_Aphrodite,3
42,Beauty_and_the_Beast,5
246,Jack,2
87,Clueless,4
101,Fly_Away_Home,3
256,Godfather,4
92,It_Could_Happen_to_You,3
181,Beautiful_Girls,2
213,Mars_Attacks!,1
92,Pretty_Woman,2
292,High_Noon,5
246,Alien_3,4
274,That_Thing_You_Do!,5
188,American_President,5
18,Remains_of_the_Day,4
5,Amityville:_A_New_Generation,1
236,Sophie's_Choice,3
193,Spy_Hard,4
144,Strictly_Ballroom,4
48,Father_of_the_Bride,4
5,101_Dalmatians,2
22,Supercop,5
311,Fantasia,4
8,Braveheart,5
276,Full_Metal_Jacket,4
222,Princess_Bride,5
72,Michael,4
299,Citizen_Kane,4
1,Delicatessen,5
308,Breakdown,3
165,When_Harry_Met_Sally...,4
222,I.Q.,3
181,Independence_Day_(ID4),4
200,Seven_(Se7en),5
234,So_Dear_to_My_Heart,4
244,Enchanted_April,4
90,Birdcage,5
208,When_Harry_Met_Sally...,5
263,Terminator_2:_Judgment_Day,4
134,Dante's_Peak,4
279,Terminal_Velocity,4
2,Rosewood,4
288,Stalingrad,2
49,L.A._Confidential,4
286,Fish_Called_Wanda__A,5
205,Fly_Away_Home,3
22,Hot_Shots!_Part_Deux,4
234,Schindler's_List,4
223,Conspiracy_Theory,3
15,Birdcage,3
268,Long_Kiss_Goodnight,4
274,Mission:_Impossible,4
7,East_of_Eden,5
268,Bram_Stoker's_Dracula,2
16,Professional,5
164,Chamber,3
290,Top_Gun,4
92,Boot__Das,4
56,Star_Trek:_The_Motion_Picture,5
248,Jaws,4
234,Richard_III,3
308,Godfather:_Part_II,5
276,Shawshank_Redemption,5
122,My_Left_Foot,4
85,Beauty_and_the_Beast,3
262,Island_of_Dr._Moreau,2
201,Good_Will_Hunting,3
181,Touch,2
295,Pretty_Woman,4
263,Speed,4
295,Strange_Days,4
93,Space_Jam,3
158,Alien_3,2
293,E.T._the_Extra-Terrestrial,3
82,Eraser,3
276,Return_of_the_Jedi,5
13,Mulholland_Falls,5
217,GoldenEye,3
83,Fried_Green_Tomatoes,4
189,Angels_and_Insects,5
222,Speechless,4
267,Independence_Day_(ID4),3
126,Liar_Liar,3
125,Hot_Shots!_Part_Deux,4
43,Striptease,4
13,Dumb_&_Dumber,1
253,George_of_the_Jungle,2
42,Dolores_Claiborne,3
77,Miller's_Crossing,4
291,Perfect_World__A,5
268,Muppet_Treasure_Island,3
262,Apollo_13,3
234,Hudsucker_Proxy,3
29,Devil's_Own,3
236,Priest,5
158,Nell,3
156,High_Noon,4
232,Madness_of_King_George,5
168,Michael,5
37,Scream,4
141,Devil's_Own,3
235,Star_Trek_IV:_The_Voyage_Home,4
102,Four_Weddings_and_a_Funeral,3
77,Empire_Strikes_Back,3
90,Rebel_Without_a_Cause,5
186,Clear_and_Present_Danger,5
44,Fried_Green_Tomatoes,5
118,Prophecy,5
7,High_Noon,5
62,Crow,1
178,Heathers,4
85,Legends_of_the_Fall,2
77,Dr._Strangelove,5
197,Leave_It_to_Beaver,1
286,Snow_White_and_the_Seven_Dwarfs,4
90,Contact,3
295,Henry_V,4
224,Forrest_Gump,4
272,In_the_Name_of_the_Father,4
66,Excess_Baggage,1
207,Schindler's_List,5
234,Roman_Holiday,3
7,Quiet_Man,5
87,Jurassic_Park,5
44,Star_Trek:_The_Motion_Picture,5
306,Marvin's_Room,4
194,Empire_Strikes_Back,3
94,Stargate,3
167,Arsenic_and_Old_Lace,4
108,Fargo,4
230,Fly_Away_Home,5
181,Flower_of_My_Secret__The_(Flor_de_mi_secreto__La),1
54,L.A._Confidential,4
90,Braveheart,4
181,City_Hall,2
286,One_Flew_Over_the_Cuckoo's_Nest,4
14,Full_Monty,4
311,Clockwork_Orange__A,2
92,Independence_Day_(ID4),5
21,Amityville_II:_The_Possession,1
244,Die_Hard:_With_a_Vengeance,1
181,Mission:_Impossible,4
65,Menace_II_Society,4
37,Money_Train,2
44,Birds,5
244,Alien,4
1,Hunt_for_Red_October,4
270,Birdcage,5
299,Age_of_Innocence,2
94,Blown_Away,3
286,Real_Genius,4
239,Good_Will_Hunting,5
216,Professional,5
254,Independence_Day_(ID4),3
62,Alien_3,2
178,True_Lies,4
194,Taxi_Driver,4
188,Sound_of_Music,5
276,Liar_Liar,4
207,That_Thing_You_Do!,3
161,Hoop_Dreams,1
305,Chinatown,4
47,Lost_Highway,3
64,Shadowlands,4
191,Tomorrow_Never_Dies,3
7,Miracle_on_34th_Street,5
59,True_Romance,5
69,Chasing_Amy,5
10,Smoke,3
21,Bound,4
58,Dead_Man_Walking,4
194,Sleeper,3
7,Shining,5
113,Spitfire_Grill,5
173,Conspiracy_Theory,5
95,Under_Siege,4
16,Sting,5
59,Dante's_Peak,4
311,Chinatown,3
292,Wild_Bunch,4
43,Unforgiven,4
79,Star_Wars,4
235,Four_Weddings_and_a_Funeral,5
125,Henry_V,5
284,Murder_at_1600,3
303,Top_Gun,5
254,Miracle_on_34th_Street,3
104,In_&_Out,2
90,Raise_the_Red_Lantern,5
6,Secret_of_Roan_Inish,4
279,Cable_Guy,1
286,Face/Off,4
222,Omen,3
297,Priest,5
42,Sword_in_the_Stone,3
254,One_Flew_Over_the_Cuckoo's_Nest,3
109,Trainspotting,1
244,Rainmaker,3
6,In_&_Out,2
36,Saint,4
256,Birds,3
102,Boot__Das,1
104,Secrets_&_Lies,4
21,Carrie,5
111,In_&_Out,4
18,Close_Shave__A,5
25,Star_Trek:_First_Contact,4
270,Silence_of_the_Lambs,5
68,Jerry_Maguire,5
83,Field_of_Dreams,4
6,Contact,2
89,When_Harry_Met_Sally...,5
128,In_the_Name_of_the_Father,4
305,Wings_of_Desire,4
184,Very_Brady_Sequel__A,2
286,Brazil,5
256,Remains_of_the_Day,5
221,Hoop_Dreams,5
140,Kiss_the_Girls,3
11,Star_Trek_VI:_The_Undiscovered_Country,3
201,Unforgiven,5
150,Return_of_the_Jedi,5
126,Devil's_Own,3
20,Young_Frankenstein,2
144,Ransom,4
181,Chain_Reaction,1
109,Clear_and_Present_Danger,4
213,Gone_with_the_Wind,3
222,Tales_From_the_Crypt_Presents:_Demon_Knight,1
223,Seven_(Se7en),3
215,William_Shakespeare's_Romeo_and_Juliet,4
218,Young_Frankenstein,3
174,Thousand_Acres__A,5
275,Blues_Brothers,3
68,Ransom,1
268,Romeo_Is_Bleeding,4
160,Like_Water_For_Chocolate,4
195,Heat,4
224,12_Angry_Men,4
5,Operation_Dumbo_Drop,1
2,Shall_We_Dance?,5
292,Dead_Man_Walking,4
72,Speed,4
85,Star_Trek:_The_Wrath_of_Khan,3
83,River_Wild,5
92,Escape_from_L.A.,2
7,Miserables__Les,3
87,Brady_Bunch_Movie,2
287,Down_Periscope,4
1,Dirty_Dancing,2
234,Sophie's_Choice,2
222,Natural_Born_Killers,5
24,Shawshank_Redemption,5
7,Waterworld,3
82,Pulp_Fiction,3
161,Schindler's_List,3
196,Mrs._Doubtfire,4
56,Nightmare_Before_Christmas,4
82,Matilda,3
7,Dragonheart,2
256,Nick_of_Time,4
226,Pulp_Fiction,4
279,Last_Supper,5
16,Babe,5
180,Groundhog_Day,3
203,Welcome_to_the_Dollhouse,4
145,Pulp_Fiction,5
288,Ice_Storm,4
84,Ransom,3
44,Thin_Blue_Line,3
17,Mighty_Aphrodite,3
313,Rock,4
148,Toy_Story,4
197,Wag_the_Dog,4
21,Abyss,5
239,Adventures_of_Robin_Hood,5
185,Marvin's_Room,5
297,Blade_Runner,4
303,Crow,4
186,Fifth_Element,1
73,Akira,3
104,Father_of_the_Bride_Part_II,2
94,When_Harry_Met_Sally...,3
239,Sting,5
197,Lawrence_of_Arabia,5
280,Toy_Story,4
1,Rock,3
224,Romeo_Is_Bleeding,1
303,Striking_Distance,1
60,On_Golden_Pond,4
198,Contact,4
239,Third_Man,5
6,Forrest_Gump,3
233,Showgirls,4
85,Grifters,4
110,Net,3
184,Down_by_Law,3
99,Picture_Perfect,1
13,Cinderella,2
201,Miller's_Crossing,4
13,Amityville:_Dollhouse,1
214,Breakfast_at_Tiffany's,3
296,Star_Trek:_The_Wrath_of_Khan,4
222,Searching_for_Bobby_Fischer,3
279,Exit_to_Eden,4
217,GoodFellas,2
85,Heathers,3
239,Jaws,3
13,Mask,4
194,Firm,3
208,Being_There,5
109,12_Angry_Men,3
230,Empire_Strikes_Back,4
59,My_Fair_Lady,2
313,Philadelphia_Story,3
62,GoodFellas,5
198,Jaws,3
65,Phenomenon,4
174,Fried_Green_Tomatoes,5
90,Usual_Suspects,5
100,Wedding_Singer,2
283,Fantasia,5
275,Cinderella,3
311,Silence_of_the_Lambs,5
195,Tomorrow_Never_Dies,4
130,Sgt._Bilko,4
269,Lost_World:_Jurassic_Park,1
286,Maverick,5
7,Angels_in_the_Outfield,3
56,Star_Trek:_First_Contact,5
210,Back_to_the_Future,5
239,Dead_Man_Walking,5
96,Searching_for_Bobby_Fischer,4
297,Maverick,2
249,Sneakers,3
94,Believers,2
84,Independence_Day_(ID4),4
275,Hunt_for_Red_October,4
125,Adventures_of_Priscilla__Queen_of_the_Desert,1
70,Three_Musketeers,4
311,Dead_Man_Walking,4
301,Cool_Hand_Luke,4
152,Executive_Decision,5
244,Empire_Strikes_Back,4
53,River_Wild,4
198,Twister,2
244,Tommy_Boy,4
26,Phenomenon,4
151,Mighty_Aphrodite,3
124,It's_a_Wonderful_Life,1
24,Amadeus,5
271,What's_Eating_Gilbert_Grape,3
307,Microcosmos:_Le_peuple_de_l'herbe,3
234,Last_of_the_Mohicans,2
25,Dumbo,3
293,Big_Night,3
201,Fantasia,3
75,Beavis_and_Butt-head_Do_America,1
13,Return_of_the_Jedi,5
207,Crow,2
2,Star_Wars,5
313,Clear_and_Present_Danger,4
144,Phenomenon,4
188,Birds,4
276,Lost_Highway,4
72,Jaws,4
83,True_Lies,4
181,Extreme_Measures,3
109,Ghost,4
207,Moll_Flanders,3
185,When_Harry_Met_Sally...,4
14,Room_with_a_View__A,5
149,Everyone_Says_I_Love_You,2
57,Fugitive,5
176,She's_So_Lovely,4
253,Dances_with_Wolves,4
284,Full_Monty,4
106,Ben-Hur,4
121,Apocalypse_Now,3
62,Remains_of_the_Day,2
291,Cinderella,4
293,Star_Trek:_Generations,2
207,Quiz_Show,3
194,Godfather:_Part_II,4
109,Dances_with_Wolves,3
283,That_Thing_You_Do!,4
297,Sense_and_Sensibility,5
181,U_Turn,1
78,My_Best_Friend's_Wedding,4
11,Bob_Roberts,4
308,Three_Colors:_Red,4
297,Jaws,3
87,Son_in_Law,4
250,Back_to_the_Future,2
8,Star_Wars,5
186,Ghost_and_the_Darkness,4
312,American_President,4
91,Rocket_Man,3
5,Bastard_Out_of_Carolina,1
291,Houseguest,3
175,Godfather,5
145,Sirens,2
7,Thin_Blue_Line,5
276,Mary_Poppins,5
83,Indiana_Jones_and_the_Last_Crusade,5
102,Great_Dictator,3
153,Raiders_of_the_Lost_Ark,1
62,L.A._Confidential,3
268,Face/Off,3
207,Waterworld,2
313,Night_of_the_Living_Dead,5
286,Dolores_Claiborne,3
279,Monty_Python_and_the_Holy_Grail,5
276,Dr._Strangelove,5
62,Three_Colors:_Red,4
254,Nightmare_on_Elm_Street__A,1
83,Dances_with_Wolves,4
63,Fargo,5
16,12_Angry_Men,5
297,Under_Siege,2
85,Birdcage,2
