-0.065995,0.69639,1.0873,0.74289,1.5241,1.0712,-0.075838,0.30292,-1.0273,-1.6426,-1.7257,-1.0417,-1.2836,-0.78689,-0.032164,0.23569,1.5935,1.5573,1.2142,0.60759,0.61029,-0.9801,-1.4369,-1.7605,-0.90711,-1.1646,-0.68704,0.42262,0.42538,0.75776,0.95152,1.3218,0.49802,0.24428,0.46861,-0.36222,-1.3388,-0.83041,-1.1124,-0.82087,-0.71028,0.33921,0.88306,0.65346,1.2692,1.4197,0.18545,0.55078,-0.016937,-1.3947,-1.3085,-1.8299,-1.0158,-0.31338,0.1293,-0.06578,1.3115,1.4043,0.77496,0.48349
-0.3607,0.35187,0.87114,1.1568,1.2327,0.41118,0.051418,-0.27521,-0.83689,-1.4573,-1.0316,-1.2761,-1.3003,-0.26392,0.34567,0.69681,1.1957,1.0096,0.83053,0.92396,0.1429,-0.56903,-0.88949,-1.8519,-1.4517,-1.0219,-0.54208,0.20814,0.62365,0.92329,1.2082,0.71345,1.1229,0.42669,-0.81018,-0.74251,-0.73377,-1.0589,-1.3858,-1.0202,0.25302,1.2579,1.6017,1.7699,1.3127,0.99906,-0.07417,-0.83231,-0.81809,-1.7247,-1.572,-1.3581,-1.2262,0.090373,0.43506,0.92694,0.8218,0.89484,1.2309,0.44439
-0.38828,0.55101,1.0168,1.6441,0.67269,0.43502,0.17412,-0.17573,-1.133,-0.61163,-1.8838,-1.562,-1.4054,0.0067099,0.14717,1.2837,1.2601,1.0458,1.1158,0.097631,0.30808,-0.72519,-1.3085,-1.6499,-0.70314,-0.64962,-0.52417,0.52675,0.51982,0.81689,0.82061,1.255,1.1015,0.56402,-0.14674,-1.3647,-1.0652,-1.5004,-0.5527,-0.98304,-0.48179,1.0754,1.0541,1.6616,1.0734,1.498,0.50174,-0.19103,-0.99509,-1.585,-1.0202,-1.7608,-0.93842,-0.57775,-0.10586,0.85429,1.1888,0.77696,0.68495,0.25665
-0.059733,0.041713,0.94604,1.0039,0.77121,0.75893,-0.064033,-0.41648,-1.5248,-0.80195,-1.4342,-0.91466,-1.1072,0.36124,0.11839,1.5479,1.8044,1.2881,0.17043,-0.37664,-0.28127,-0.55558,-1.7395,-1.4105,-1.361,-0.096173,0.61034,0.85631,1.6747,1.5406,1.4271,0.44965,0.15649,-0.57385,-0.71994,-1.3679,-1.7815,-1.458,-0.066765,-0.24111,1.166,0.93616,1.8546,1.0522,0.05765,0.025987,-1.0951,-0.80259,-1.6597,-1.1169,-0.52289,-0.57437,-0.025548,0.5142,1.4025,0.89542,0.6026,0.61489,-0.22078,-0.27893
-0.50173,1.0498,1.6236,1.1803,1.0228,0.063886,0.28248,-1.5662,-1.9249,-1.7539,-1.4555,-0.39775,0.57398,1.0489,0.58717,1.6131,0.16586,0.54739,-0.13976,-1.8757,-1.2381,-1.1329,-0.46352,0.21272,1.2322,1.5482,0.96322,0.3768,0.57915,-0.14396,-0.79986,-1.7802,-0.88267,-0.55995,-0.45299,0.97355,0.72228,1.2855,0.75465,0.90967,0.37337,-0.21841,-0.65088,-0.88512,-1.4732,-0.45122,-0.60703,0.92952,1.3424,1.5908,0.94424,-0.010442,-0.51086,-1.0464,-1.223,-0.79794,-0.39593,-0.18969,0.1608,0.87157
0.47057,0.79038,1.7368,1.4975,0.53991,0.41505,0.21721,-0.97906,-1.3882,-1.8534,-1.5097,-0.082503,0.5641,1.2415,1.6876,0.76197,0.9147,0.64015,0.4593,-0.51249,-0.89436,-0.75486,-0.79169,-1.091,0.39372,0.59336,1.4712,1.6021,0.7332,0.17029,0.0048601,-1.1377,-1.4951,-1.7692,-1.3775,-0.74587,-0.52659,0.94066,0.97571,1.2648,0.62251,0.18286,0.10514,-1.1216,-0.60356,-1.4817,-0.74902,-0.069937,-0.35417,1.1684,1.3268,0.82625,0.892,0.15662,0.36848,-0.036294,-0.93647,-1.4036,-1.3909,-0.67935
0.048598,0.86829,0.88402,1.1182,1.5765,0.35227,0.10123,0.2842,-0.42324,-1.2464,-1.3641,-1.4596,-1.2998,-0.6457,-0.10457,0.71976,1.7901,0.71597,0.75523,-0.10818,-0.082285,-0.84345,-1.5987,-1.0041,-1.0142,-0.5695,0.21147,0.5541,0.7514,1.2228,1.6367,1.0973,1.0808,0.010964,-0.25917,-1.1081,-1.2537,-1.6622,-1.3893,-0.72276,0.24758,0.55131,0.80847,0.73459,0.86097,1.0361,0.34108,-0.63697,-0.93953,-1.8862,-1.8036,-0.92811,-0.82583,0.18572,0.31224,1.6849,0.78518,1.5582,0.63759,-0.34445
0.63836,0.63972,0.83028,1.1351,0.9327,0.81708,0.19363,-0.64851,-1.0499,-1.7215,-1.0042,-0.022734,-0.45031,0.22214,1.3899,1.0769,1.0481,0.072629,0.14793,-0.96262,-1.3897,-0.89272,-1.4975,-0.52879,0.33101,1.2653,1.7426,0.88324,1.3878,0.26459,0.11188,-1.0239,-1.4464,-1.0613,-1.2203,-0.72525,-0.27794,0.42339,1.8001,1.2477,1.6403,0.078886,0.3869,-1.2021,-1.1024,-1.4404,-0.45513,-0.50133,0.20851,0.72817,1.9461,1.305,0.48787,-0.070019,-0.043517,-0.95907,-1.1576,-1.4587,-0.92797,-0.14175
-0.51242,0.76605,0.73994,1.6467,1.33,0.39217,0.020845,-1.1488,-0.97849,-0.57963,-0.90979,0.57567,1.3919,1.732,0.60361,0.73695,0.058303,-1.2497,-1.0725,-1.2584,-0.65429,-0.35867,-0.12206,1.0295,1.1902,1.6798,0.38899,-0.48537,-1.2865,-1.0065,-1.3591,-0.74216,0.26023,0.75662,1.3231,0.9667,1.1797,0.10408,-1.0048,-1.1587,-1.8188,-0.93431,-0.0042379,0.44157,0.3304,0.519,0.73336,0.42922,-0.31161,-1.357,-1.584,-1.9937,-0.42041,-0.63345,0.27621,1.5785,1.5307,0.56684,0.49851,-0.83185
0.21465,0.074242,0.83194,1.0834,1.9144,1.5917,0.48755,0.28692,-0.16917,-0.83151,-1.642,-1.7398,-0.45202,-0.33693,0.080205,0.17678,1.3895,1.1607,1.4448,0.6197,1.1478,-0.073235,-0.4389,-0.44229,-1.0834,-1.7963,-1.0247,-0.17623,-0.46199,0.4919,1.3447,1.7013,1.4129,0.78586,0.56901,0.066235,0.35191,-1.2994,-0.83172,-1.2601,-1.2536,-0.49938,0.02395,-0.21135,0.16488,0.51731,0.73112,0.92944,0.13178,-0.49957,-0.17595,-1.2996,-1.6476,-1.8545,-1.5093,-0.7672,-0.63703,-0.011223,1.439,1.2604
0.10866,0.44508,1.3295,1.4129,0.63219,0.57002,-0.40929,-1.5545,-1.6581,-1.5385,-0.89156,0.15229,1.3703,1.4009,1.4993,0.88802,-0.55697,-0.68544,-0.82807,-0.75351,-1.11,-0.65865,0.72744,0.65878,1.662,1.3696,0.69697,-0.56917,-1.348,-1.3261,-0.75869,-0.19083,-0.084713,0.56426,1.0006,1.4162,0.61712,0.085668,-0.84946,-1.6746,-1.034,-0.95044,-0.066518,0.050544,0.93625,1.3374,0.97509,0.53444,-0.65968,-1.3145,-1.8158,-1.0649,-0.27681,-0.16964,0.87194,1.4049,0.63692,0.66013,-0.12584,-1.0909
-0.030773,0.81981,0.56222,1.2826,1.12,0.64019,0.39847,-0.96833,-0.93192,-1.2706,-1.0593,-0.88749,0.48731,0.33337,0.40476,1.4739,0.7472,1.4169,0.10175,-0.39127,-1.1097,-0.76146,-1.1676,-0.39991,-0.92219,0.54925,1.3032,1.3938,0.87649,0.98572,1.0594,-0.86926,-1.0682,-1.4711,-1.6795,-1.1625,-0.95733,-0.48878,0.7241,0.98115,2.0283,1.9,0.06426,0.38325,-1.1754,-0.71457,-1.5316,-0.79146,-0.7717,-0.41626,0.063566,0.65812,1.5946,0.65185,1.3563,-0.075637,-0.71822,-0.41279,-0.79314,-1.3639
0.52739,0.79123,0.83625,0.78132,0.98868,-0.43498,-0.44206,-1.4354,-0.82998,-1.3446,-0.65585,0.21991,1.0385,1.0677,1.6335,0.80193,-0.32299,-1.3533,-1.9449,-0.93766,-0.46559,0.28154,0.96995,1.7958,1.0033,0.21859,0.49448,-1.5087,-1.4017,-1.2146,-0.75754,0.40314,0.98951,0.75977,0.75743,0.28339,-0.27168,-0.99936,-0.77734,-1.5032,-0.43107,0.35705,0.61742,1.09,1.8879,0.90684,0.85578,-0.26363,-1.3072,-1.3307,-0.97519,-1.1157,-0.34489,0.61729,1.3991,0.98092,1.1585,-0.24892,-0.43042,-1.465
-0.15727,0.13318,1.111,1.292,1.0339,1.1411,0.65473,-0.72407,-1.527,-0.91235,-1.0631,-0.7876,-0.098568,0.44911,0.90844,1.5207,1.3721,0.663,1.168,-0.19067,-0.94618,-1.3801,-1.7919,-1.5469,-0.60233,-0.50146,0.12001,0.89147,1.2785,1.1591,0.83615,0.4899,-0.4912,-0.35167,-1.1696,-1.8473,-1.1553,-0.98966,-0.35736,-0.073397,0.82359,1.749,1.4321,0.84447,-0.24813,-0.1054,-0.56556,-1.7827,-1.7077,-0.64201,-0.79849,-0.48548,0.82534,0.72409,1.0984,1.0954,0.66103,0.63023,-0.35798,-0.74767
-0.044454,0.91104,0.63013,1.6151,0.84076,0.30071,0.51198,-0.74031,-0.63513,-1.0837,-1.1487,-0.61491,-0.2486,0.68893,0.8893,1.0417,0.68652,1.3931,0.18459,-0.82989,-1.159,-1.3479,-1.111,-1.0324,-0.82394,0.43849,1.3763,1.6689,1.0395,0.58775,0.081235,-0.10431,-0.20286,-1.031,-1.6675,-1.2875,-0.76263,0.39716,0.6007,1.4243,0.97159,1.2534,0.82198,0.10757,-0.80467,-1.5827,-0.77494,-1.1946,-1.072,-0.36682,0.77637,0.83747,1.8522,1.7396,0.55741,0.086652,-0.58328,-1.4151,-1.438,-1.2047
0.14823,0.8788,1.0883,1.3385,1.4832,0.22791,0.62986,-0.59917,-1.0512,-0.66761,-0.86633,-0.77729,-0.54375,0.00020507,1.1708,1.416,0.72462,0.25237,0.47003,-0.06413,-1.7174,-1.4232,-1.1807,-0.48817,-0.75854,1.0922,0.42482,0.82721,1.1803,1.3411,0.16793,0.3443,-0.98924,-1.5221,-0.911,-1.2109,0.19315,0.070213,0.84426,0.94164,1.6008,0.79742,0.81122,0.5507,-0.42734,-1.6299,-1.2435,-0.50509,-0.92087,-0.61944,0.53177,1.8363,0.84899,1.2018,0.69167,-0.3658,-1.223,-1.2874,-2.0631,-1.0705
-0.85426,0.93698,1.6112,0.99089,0.90013,0.15713,-0.1279,-0.8163,-1.1527,-1.7771,-0.77211,0.22865,0.35738,1.5595,0.50284,0.91954,0.89841,-0.036761,-0.38323,-1.3256,-1.3316,-0.70407,-0.12462,1.071,1.0463,0.84347,1.1504,-0.14618,-0.48418,-1.3989,-1.7692,-0.76109,-1.254,0.41651,-0.12398,1.6387,1.3898,1.1068,0.30751,-1.0934,-0.999,-0.80159,-0.80348,-0.82833,-0.6517,0.51369,1.4151,1.8091,0.57746,0.43302,-0.87829,-0.40169,-2.0853,-0.98321,-1.1093,0.25212,0.45987,0.52288,0.93553,1.0272
-0.052829,0.97755,1.2784,1.5675,1.2795,0.96744,0.99187,0.5205,-0.30918,-0.36197,-0.94826,-1.8094,-1.5357,-0.58602,-0.46423,0.23015,0.79926,1.506,1.0151,1.4113,0.68256,0.1471,0.26021,-0.71423,-1.291,-1.6397,-1.5611,-1.1326,-0.96707,-0.41863,-0.27199,0.42757,0.55506,1.0127,1.2464,1.4068,1.0005,0.24016,-0.92693,-0.90854,-1.1573,-0.95144,-1.2774,-1.0761,-0.50431,0.75341,0.83349,0.75873,1.7631,1.4809,0.94911,0.078374,-0.43817,-0.98357,-1.3613,-0.78206,-0.9677,-0.81184,-0.23733,0.30691
-0.018528,0.74668,0.99055,1.4852,1.2884,1.0792,0.86647,-0.42322,-0.6454,-0.98785,-1.0764,-1.7364,-0.56393,-0.36441,-0.16291,0.255,1.4612,1.6215,1.6672,0.38617,0.21744,-0.41078,-1.318,-1.6182,-1.7584,-1.4753,-1.0487,-0.81358,0.1399,0.28496,1.4183,1.1019,0.73329,0.90697,0.6866,0.07883,-0.59839,-1.5797,-1.246,-1.162,-0.57999,-0.28211,0.07764,0.49246,1.1312,1.0618,0.85244,0.7164,0.43711,-0.63516,-0.56925,-1.685,-0.9109,-1.4955,-0.72855,0.15275,0.53111,0.69025,1.1396,1.1958
-0.38845,0.11547,1.0448,1.3713,1.2091,-0.17285,-0.85689,-0.88951,-1.5746,-0.88136,-0.29183,0.081274,0.37269,1.5585,1.4172,1.1922,-0.23162,-0.91169,-1.0787,-0.9889,-1.2438,-0.95423,-0.087208,0.30301,1.1371,0.80165,1.1158,-0.39069,-0.14687,-0.81488,-0.90715,-1.0469,-0.1509,-0.17972,0.55382,0.86066,1.2891,1.1943,0.25692,-1.0173,-1.0213,-1.8889,-0.56607,-0.009801,0.46238,0.94421,0.9835,0.95344,1.0902,0.41997,-0.75652,-1.9095,-2.0194,-1.5312,-0.77576,0.25463,1.4615,1.5175,0.56088,1.1614
0.25838,1.2894,1.3855,0.87797,0.82537,0.74477,0.81031,-0.76143,0.063891,-0.68558,-1.7402,-0.85267,-0.64527,-0.41665,-0.26121,0.025085,1.4886,1.1357,1.0951,0.95742,1.0195,-0.21532,-0.24974,-0.38144,-1.048,-0.74296,-0.38166,-0.2683,0.44024,0.64271,0.49321,2.0451,1.875,0.50307,0.13655,-0.22426,0.046488,-1.6133,-0.96608,-0.90475,-1.2812,-1.4653,0.15015,0.1368,1.3976,0.81494,0.9331,0.92216,-0.0072556,-0.21424,-1.2474,-0.90686,-1.8322,-1.9125,-1.8213,-1.1865,-0.25853,-0.21163,1.5237,0.66621
-0.32977,1.0594,1.6581,1.0179,0.37373,-0.16503,-0.4792,-1.5331,-0.74632,-1.3295,0.063066,0.93172,1.3753,1.1313,0.33779,-0.1359,-0.0076137,-1.2896,-0.57666,-1.1652,-0.43192,0.65917,1.1691,1.258,0.58282,0.713,0.072615,-1.3196,-1.5249,-0.84691,-1.0062,-0.42587,0.7841,1.4639,1.5281,1.2318,-0.58659,-0.61125,-1.7551,-0.76889,-0.16884,0.034326,0.4247,1.6683,0.97905,1.4144,-0.2656,-1.1725,-0.56232,-1.0137,-1.4597,-0.60493,0.046649,0.69981,1.0918,0.85357,0.93272,0.015071,-1.4795,-1.8089
-0.57846,0.58834,0.78853,1.5742,1.5073,0.35208,0.27597,0.093829,-0.335,-1.6978,-1.7491,-1.2853,-0.68047,-0.72314,0.52664,1.0892,1.6795,0.73591,1.3582,0.72155,-0.20683,-0.32473,-1.3804,-1.5566,-1.3257,-1.1843,-0.46792,0.34847,1.055,1.4539,1.477,0.73003,0.94323,0.030737,-0.83292,-0.41393,-1.4163,-0.98563,-1.2939,-0.76083,0.35764,0.62011,0.6184,1.149,1.0946,0.26706,-0.22352,-0.46368,-1.3571,-1.0795,-1.2752,-1.1986,-1.2446,-0.17404,0.83987,1.0601,0.6795,1.377,0.52632,0.2963
-0.31712,-0.0010453,1.714,1.9018,1.6513,0.59096,-0.52918,0.24385,-1.2806,-1.9131,-1.7328,-1.3134,0.26921,0.3121,0.1525,1.1066,1.7854,1.4892,0.60851,-0.17433,-1.1284,-0.99707,-0.62225,-1.3175,-0.93187,-0.48163,0.72279,0.53623,1.717,0.89607,0.79216,-0.1018,-0.88257,-1.0334,-0.87057,-0.68799,-0.41622,-1.2257,-0.11037,0.67854,0.88927,1.6182,0.48659,0.47242,-0.2848,-0.67163,-1.0405,-0.8021,-0.65883,-1.3632,-1.1088,0.69183,0.37186,1.5572,0.56278,1.1163,0.037994,0.5312,-0.96692,-0.53809
-0.78282,0.90421,1.6717,1.7002,0.96817,0.45747,-0.67798,-0.78938,-0.74435,-1.091,-0.42773,0.11891,0.9209,1.6564,1.3857,0.054169,0.28292,-0.91665,-1.3818,-0.69536,-1.5152,-1.2101,0.14595,1.1617,0.60819,1.4264,0.9378,-0.30166,-0.24126,-1.8576,-1.9923,-0.94681,0.31633,-0.016177,0.90457,1.4417,0.95431,-0.28882,0.24387,-1.5739,-1.1554,-1.2314,-1.3009,0.21845,0.52388,1.5482,1.5422,0.4574,0.3005,-0.42682,-0.60486,-1.3618,-0.84043,-0.36787,-0.34672,0.032109,1.1237,0.94666,0.10526,0.026998
0.24453,0.41404,0.94484,1.0683,0.63795,0.44977,-0.36124,-1.1184,-1.3,-1.4714,-1.5848,-0.17048,0.79063,1.4646,1.4455,1.4493,1.4383,0.6583,-0.20142,-1.004,-1.6803,-1.0588,-0.50813,-0.36598,0.02107,0.94868,1.4608,1.2648,0.89709,0.21879,-0.56028,-1.0623,-1.0417,-1.5238,-0.29586,0.046531,0.27995,1.3806,1.4281,1.4539,0.55894,-0.36106,-1.2589,-1.4753,-1.4949,-0.75953,0.10721,0.74483,1.3969,1.2261,0.84583,0.68385,-0.43196,-0.73123,-0.57915,-0.90848,-1.2709,-0.92644,-0.58875,0.12533
-0.094224,0.64014,0.91514,1.2876,1.3188,0.3884,-0.14309,-0.53861,-1.7816,-0.98285,-0.56796,0.11096,0.052157,1.3219,1.8061,1.538,0.90624,0.038554,-1.0269,-1.6698,-0.95117,-0.92405,-0.63637,0.36387,0.98405,0.65591,0.95103,0.62319,0.80005,-0.39563,-0.54025,-1.4238,-1.6515,-1.5503,-0.088485,-0.078346,0.44263,1.5946,1.1874,0.42387,-0.24529,-0.49384,-1.4019,-0.93086,-1.06,-1.0866,0.3612,0.83614,1.6878,1.194,1.2891,0.40479,-0.7367,-1.2045,-1.3431,-0.9481,-0.7693,-0.65707,0.69415,1.1044
0.30136,0.30305,1.3008,1.7321,1.2116,0.90977,-0.81495,-0.32552,-1.8865,-1.8058,-0.92821,-0.75125,0.19231,1.0612,1.4798,1.3738,0.74616,0.33141,-0.90624,-1.0016,-1.2378,-0.7437,-0.67967,-0.78873,0.79841,0.56043,0.7185,0.88961,0.66761,0.25345,-0.96954,-0.81676,-0.81076,-0.73626,-0.66855,-0.14484,1.1655,1.6709,1.4155,1.4967,0.45369,0.2349,-0.71222,-1.9631,-1.13,-0.5911,-0.079031,0.56703,0.7232,0.60707,1.609,0.87155,-0.52857,-0.55968,-1.7392,-0.93783,-1.3915,-0.38404,0.15,0.2369
0.032651,0.14471,1.5415,1.754,0.92481,0.28104,0.55579,-0.62529,-1.1015,-1.5673,-1.2002,-0.59549,0.0093086,0.64855,1.3938,1.588,0.92781,0.33738,0.10531,-0.20615,-1.043,-1.4251,-0.84331,-0.4345,-0.10841,0.11215,0.79537,1.2366,0.90711,1.329,0.54744,-0.61785,-0.62412,-1.539,-1.6867,-0.44022,0.051183,-0.037628,0.71622,1.6177,1.7266,0.42995,0.43281,-0.72325,-0.91082,-0.73665,-1.7408,-1.3048,-0.3982,0.029465,0.6724,1.0334,1.7322,1.0497,0.32787,-0.53384,-0.80704,-1.5989,-1.5451,-0.59672
0.29204,0.12895,0.73233,1.0298,0.72424,1.1394,0.38933,-1.0221,-1.3546,-1.7809,-0.96833,-0.88261,-0.64884,-0.0371,0.95262,1.1583,1.0821,1.7686,1.3312,0.38986,-0.093131,-0.92099,-0.83787,-1.1629,-0.97989,-0.53673,0.38451,0.34352,0.79416,0.98115,1.4415,0.7355,0.071495,-0.7832,-0.25175,-0.94695,-1.4478,-0.86994,-1.1927,-0.99032,-0.17912,0.57915,1.5221,1.6833,0.56774,0.076075,-0.096149,-0.99773,-1.4711,-1.1677,-1.8621,-1.5119,-0.7073,0.87672,0.68969,1.4247,1.7247,0.53538,-0.0077412,0.15941
-0.069174,1.1795,0.58423,1.3978,0.4212,-0.33156,-0.43094,-1.433,-0.79585,-1.2115,-0.60084,0.063141,0.43171,0.94139,1.2838,0.92963,0.42703,-0.27822,-1.0888,-1.8648,-1.0691,-0.58025,0.22084,0.4641,0.7175,1.0102,1.0663,-0.53782,-0.55316,-1.3882,-1.0399,-1.1739,0.16253,0.24411,1.708,1.7167,0.4286,-0.074992,-0.41083,-1.3228,-1.7006,-1.7174,-0.21696,0.29199,0.46101,1.4759,1.3942,0.27204,0.20221,-0.46617,-1.288,-1.7327,-0.90855,-0.20745,0.45525,1.5195,1.7273,1.4138,0.52231,-0.64034
-0.33475,0.45882,0.98162,0.74211,1.3708,0.25727,0.1173,-1.1204,-1.6719,-0.62119,-1.2444,-0.2708,1.3746,1.1109,0.76372,0.52379,-0.076314,-0.16021,-1.6086,-0.76666,-0.55602,0.064516,-0.43822,1.2394,1.301,1.5479,1.0764,-0.20486,-0.75161,-1.5921,-1.2757,-0.63478,-0.94055,-0.28249,0.35141,1.551,0.63372,0.64278,-0.088689,-0.22711,-1.3505,-1.8323,-0.21629,-0.91131,0.99083,0.54983,1.1434,0.62857,0.39307,-0.83241,-1.3053,-1.4757,-0.96767,-1.3999,-0.51085,0.23587,1.6428,1.5491,1.4359,0.99107
