3,a_silver_mt._zion,106
3,amanda_rogers,119
3,andrew_liles,248
3,ane_brun,51
3,angels_of_light,224
3,antony_and_the_johnsons,107
3,baby_dee,71
3,bill_fay,92
3,björk,99
3,carter_tutti,56
3,castanets,64
3,charalambides,193
3,coil,567
3,current_93,853
3,daniel_higgs,67
3,einstürzende_neubauten,105
3,fern_knight,137
3,festival,167
3,flairck,66
3,fovea_hex,121
3,frank_london,45
3,ghq,71
3,jack_rose,66
3,jean_parlette,40
3,jocelyn_pook,53
3,john_jacob_niles,57
3,larkin_grimm,43
3,lux_interna,114
3,marc_almond,105
3,mariee_sioux,100
3,marissa_nadler,107
3,matmos,53
3,michael_gira,44
3,nalle,110
3,nick_cave_&_the_bad_seeds,135
3,nurse_with_wound,88
3,orion_rigel_dommisse,54
3,pelt,41
3,six_organs_of_admittance,242
3,soisong,51
3,the_legendary_pink_dots,204
3,the_one_ensemble,55
3,the_revolutionary_army_of_the_infant_jesus,57
3,ulver,52
4,agalloch,6
4,alice_in_chains,6
4,amon_amarth,26
4,amoral,29
4,arch_enemy,3
4,ark,10
4,at_the_gates,3
4,atrocity,16
4,audioslave,11
4,brujeria,7
4,cannibal_corpse,48
4,children_of_bodom,4
4,circus_maximus,10
4,compay_segundo,3
4,cynic,8
4,dark_tranquillity,17
4,death,9
4,dido,13
4,dimmu_borgir,10
4,dragonforce,4
4,dredg,4
4,elis,31
4,ensiferum,3
4,farmakon,5
4,green_carnation,4
4,johann_sebastian_bach,6
4,kalmah,6
4,kamelot,14
4,katatonia,11
4,korpiklaani,8
4,kromlek,16
4,my_dying_bride,8
4,månegarm,9
4,naglfar,3
4,nevermore,3
4,novembers_doom,14
4,old_mans_child,3
4,opeth,106
4,pain_of_salvation,4
4,poe,14
4,rhapsody_of_fire,4
4,riverside,24
4,rock_universal,14
4,shade_empire,3
4,stone_temple_pilots,12
4,system_of_a_down,3
4,the_mars_volta,4
4,tool,4
4,tristania,3
5,aesop_rock,72
5,air,178
5,amon_tobin,106
5,animal_collective,203
5,annie,75
5,apes_&_androids,67
5,aphex_twin,213
5,arcade_fire,143
5,architecture_in_helsinki,68
5,atmosphere,189
5,autechre,86
5,beastie_boys,74
5,bent,81
5,bibio,69
5,boards_of_canada,407
5,bola,68
5,broadcast,75
5,broken_social_scene,144
5,brother_ali,96
5,caribou,65
5,cocorosie,386
5,devendra_banhart,456
5,electrelane,84
5,elliott_smith,66
5,fog,132
5,four_tet,100
5,goldfrapp,109
5,illogic,76
5,isan,68
5,joanna_newsom,184
5,k-the-i???,78
5,m83,118
5,massive_attack,149
5,max_richter,94
5,mf_doom,71
5,múm,67
5,neutral_milk_hotel,83
5,pavement,117
5,plaid,133
5,portishead,162
5,prefuse_73,121
5,rachel's,69
5,radiohead,86
5,sage_francis,106
5,susumu_yokota,85
5,the_books,70
5,the_flashbulb,118
5,the_microphones,77
5,vetiver,80
5,why?,91
6,2_many_dj's,647
6,a_tribe_called_quest,367
6,air,385
6,alasdair_fraser_&_paul_machlis,211
6,amon_tobin,944
6,battles,270
6,beck,332
6,boards_of_canada,1115
6,bon_iver,313
6,bonobo,296
6,bright_eyes,1039
6,clutch,754
6,deadmau5,295
6,dj_format,247
6,dj_shadow,410
6,earth,282
6,fleetwood_mac,184
6,flight_of_the_conchords,192
6,four_tet,1022
6,holy_fuck,205
6,justice,1094
6,kyuss,478
6,late_of_the_pier,197
6,led_zeppelin,181
6,lemon_jelly,233
6,metronomy,268
6,mgmt,199
6,michael_jackson,203
6,mogwai,1480
6,muse,186
6,passion_pit,208
6,pink_floyd,217
6,radiohead,2417
6,rex_the_dog,300
6,rjd2,217
6,röyksopp,311
6,sigur_rós,763
6,simian_mobile_disco,192
6,snow_patrol,278
6,the_beatles,704
6,the_cinematic_orchestra,366
6,the_decemberists,283
6,the_flaming_lips,215
6,the_go!_team,712
6,the_hold_steady,1955
6,the_prodigy,234
6,the_rolling_stones,198
6,tool,480
6,tv_on_the_radio,597
6,white_denim,748
7,ac/dc,554
7,asa,67
7,bob_marley_&_the_wailers,447
7,bon_jovi,101
7,brother_firetribe,42
7,bullet_for_my_valentine,44
7,children_of_bodom,247
7,circus_maximus,156
7,dio,101
7,dragonforce,89
7,dream_theater,572
7,gentleman,61
7,guns_n'_roses,125
7,hurriganes,40
7,in_flames,51
7,iron_maiden,471
7,killswitch_engage,53
7,kiuas,39
7,klamydia,62
7,kotiteollisuus,160
7,manowar,54
7,megadeth,255
7,metallica,473
7,mokoma,44
7,mötley_crüe,59
7,nightwish,189
7,nopsajalka,77
7,norther,40
7,ozzy_osbourne,34
7,pantera,44
7,paramore,75
7,queen,57
7,raappana,227
7,scorpions,97
7,skid_row,46
7,slayer,52
7,soldiers_of_jah_army,101
7,soul_captain_band,68
7,stam1na,758
7,stone,46
7,stratovarius,40
7,sublime,136
7,tarot,63
7,teräsbetoni,95
7,the_darkness,73
7,tool,54
7,trivium,244
7,viikate,136
7,volbeat,133
8,a-ha,35
8,atomic_kitten,20
8,backstreet_boys,20
8,belinda_carlisle,97
8,björk,17
8,black,53
8,blackfield,47
8,blink-182,25
8,brandy,105
8,chris_rea,73
8,culture_club,15
8,cyndi_lauper,47
8,dave_gahan,24
8,delta_goodrem,21
8,desireless,39
8,elton_john,140
8,erasure,16
8,eurythmics,85
8,feel,401
8,frozen_silence,49
8,george_michael,56
8,goldfrapp,16
8,hall_&_oates,76
8,hans_zimmer,32
8,justin_timberlake,19
8,kelly_clarkson,23
8,laura_branigan,65
8,leona_lewis,59
8,limp_bizkit,38
8,linkin_park,34
8,lucie_silvas,23
8,maciej_silski,62
8,madonna,29
8,mary_j._blige,20
8,metallica,95
8,michelle_branch,22
8,mike_oldfield,79
8,modern_talking,37
8,mr._oizo,14
8,natalie_imbruglia,23
8,negative,20
8,nelly_furtado,31
8,nerina_pallot,17
8,new_order,21
8,orgy,128
8,pet_shop_boys,101
8,pin,421
8,pseudo_echo,47
8,rihanna,36
8,robbie_williams,13
8,sade,101
8,savage_garden,19
8,seal,21
8,sweet_coffee,49
8,the_waterboys,64
9,amaral,5
9,amy_winehouse,3
9,ana_torroja,4
9,andy_&_lucas,5
9,antonio_orozco,10
9,beyoncé,4
9,black_eyed_peas,12
9,bustamante,4
9,camila,4
9,chambao,5
9,chayanne,5
9,christian_castro,5
9,christina_aguilera,5
9,colbie_caillat,4
9,coti,4
9,craig_david,5
9,david_bisbal,4
9,decai,10
9,delta_goodrem,4
9,edurne,4
9,efecto_mariposa,3
9,el_arrebato,3
9,enrique_iglesias,3
9,fito_&_fitipaldis,4
9,fondo_flamenco,3
9,hanna,4
9,jennifer_lopez,3
9,juanes,6
9,justin_timberlake,4
9,kelly_clarkson,3
9,kiko_&_shara,9
9,la_oreja_de_van_gogh,6
9,lucie_silvas,7
9,luis_fonsi,5
9,malu,4
9,manuel_carrasco,7
9,marc_anthony,8
9,mecano,3
9,melendi,6
9,mika,7
9,nelly_furtado,11
9,paulina_rubio,4
9,phil_collins,3
9,rihanna,10
9,rosana,4
9,sean_kingston,3
9,sergio_contreras,5
9,t.a.t.u.,4
9,u2,3
10,akira_yamaoka,40
10,alien_ant_farm,263
10,andrew_w.k.,63
10,angels_&_airwaves,374
10,aqua,39
10,blessthefall,49
10,blink-182,3366
10,blu_mar_ten,73
10,bodyjar,57
10,bomfunk_mcs,73
10,box_car_racer,1060
10,clawfinger,38
10,commix,31
10,darude,41
10,dover,59
10,drop_dead_gorgeous,68
10,drowning_pool,24
10,drumattic_twins,66
10,dub_fx,1255
10,dusty_kid,37
10,eminem,116
10,enigma,29
10,fatboy_slim,28
10,flying_steps,67
10,franz_ferdinand,47
10,future_prophecies,51
10,haggard,305
10,hoobastank,60
10,id_software,31
10,infected_mushroom,45
10,johannes_linstead,47
10,jonathan_coulton,51
10,krs-one,28
10,linkin_park,212
10,nubreed_&_luke_chable,49
10,panic_at_the_disco,31
10,paul_oakenfold,419
10,pendulum,397
10,placebo,24
10,prodigy,52
10,rise_against,85
10,ronald_jenkees,391
10,ronan_hardiman,185
10,scum_of_the_earth,79
10,senses_fail,37
10,silverstein,88
10,southside_rockers,56
10,sum_41,391
10,the_crystal_method,170
10,the_offspring,256
10,the_prodigy,139
10,the_qemists,104
10,vanessa-mae,73
10,zebrahead,699
10,Бумбокс,81
10,Океан_Ельзи,242
10,Тартак,71
10,川田まみ,120
11,alice_in_videoland,377
11,arcade_fire,198
11,arctic_monkeys,352
11,bloc_party,346
11,coldplay,639
11,david_&_the_citizens,2373
11,david_fridlund,425
11,death_cab_for_cutie,531
11,deportees,204
11,detektivbyrån,753
11,firefox_ak,153
11,franz_ferdinand,229
11,green_day,168
11,hoobastank,165
11,hot_chip,186
11,håkan_hellström,463
11,keane,140
11,kent,1724
11,kings_of_convenience,167
11,laleh,239
11,lars_winnerbäck,750
11,madonna,141
11,mando_diao,148
11,markus_krunegård,226
11,mew,171
11,millencolin,184
11,muse,167
11,oasis,300
11,panic_at_the_disco,300
11,patrick_wolf,237
11,placebo,626
11,r.e.m.,199
11,radiohead,252
11,raymond_&_maria,737
11,sahara_hotnights,266
11,shout_out_louds,145
11,slagsmålsklubben,193
11,snow_patrol,611
11,säkert!,798
11,tegan_and_sara,606
11,the_ark,381
11,the_beatles,170
11,the_cardigans,353
11,the_decemberists,144
11,the_killers,210
11,the_knife,543
11,the_kooks,225
11,the_sounds,173
11,the_strokes,195
11,the_tough_alliance,148
11,tiger_lou,487
11,timo_räisänen,370
11,vapnet,247
12,altered_images,293
12,andrew_bird,89
12,backstreet_boys,85
12,britney_spears,80
12,camera_obscura,103
12,carolyn_dawn_johnson,173
12,culture_club,125
12,dan_fogelberg,91
12,dashboard_confessional,161
12,deana_carter,101
12,death_cab_for_cutie,90
12,depeche_mode,127
12,der_plan,122
12,dierks_bentley,121
12,dixie_chicks,110
12,fake,127
12,fefe_dobson,73
12,gwen_stefani,122
12,haircut_100,83
12,hanson,728
12,heaven_17,118
12,ima_robot,131
12,jewel,87
12,jonathan_larson,161
12,judith_holofernes,130
12,julie_roberts,73
12,kristy_lee,79
12,martina_mcbride,280
12,matt_&_kim,99
12,mazzy_star,163
12,missing_persons,138
12,no_doubt,510
12,orchestral_manoeuvres_in_the_dark,439
12,regina_spektor,246
12,shania_twain,106
12,stacey_q,106
12,steel_train,95
12,taking_back_sunday,91
12,tegan_and_sara,406
12,the_beatles,167
12,the_format,224
12,the_honorary_title,186
12,the_human_league,295
12,the_murmurs,176
12,the_passions,134
12,the_police,75
12,the_postal_service,75
12,the_sundays,118
12,the_verve_pipe,151
12,thompson_twins,927
12,wicked,155
12,wir_sind_helden,1047
12,yazoo,254
13,2pac,48
13,50_cent,36
13,abstract_rude_&_tribe_unique,36
13,big_shug,27
13,bill_evans,35
13,black_milk,92
13,black_spade,27
13,burial,28
13,common,100
13,dead_prez,60
13,dj_shadow,51
13,dj_vadim,28
13,do_or_die,44
13,dr._dre,76
13,el-p,28
13,emc,31
13,evidence,69
13,flying_lotus_-_(www.influencias-urbanas.blogspot.com),25
13,fort_minor,47
13,ghostface,31
13,gza/genius,35
13,j_dilla,124
13,jay-z,81
13,jeff_mills,52
13,joan_baez,22
13,john_coltrane,27
13,k-os,31
13,kanye_west,63
13,lil_wayne,32
13,madlib,40
13,madvillain,46
13,method_man,52
13,nas,114
13,panacea,50
13,percee_p,56
13,pete_rock,89
13,prodigy,27
13,ratatat,46
13,redman,23
13,rjd2,40
13,roni_size_&_reprazent,26
13,rza,23
13,styles_p,32
13,talib_kweli,45
13,the_alchemist,36
13,the_cool_kids,24
13,the_game,24
13,the_residents,27
14,3_doors_down,149
14,akon,44
14,alicia_keys,70
14,ambassadöör,55
14,antti_tuisku,54
14,apulanta,301
14,basic_element,144
14,britney_spears,134
14,bryan_adams,240
14,cascada,76
14,cheek,55
14,chorale,248
14,chris_brown,131
14,da_buzz,42
14,darin,55
14,deep_insight,59
14,don_huonot,95
14,e-rotic,690
14,eels,130
14,finlanders,45
14,frank_sinatra,64
14,gnarls_barkley,200
14,goo_goo_dolls,534
14,groove_coverage,183
14,hoobastank,88
14,irwin_goodman,121
14,jennifer_lopez,102
14,jessy,39
14,jewel,194
14,john_legend,74
14,jonas_brothers,63
14,kapasiteettiyksikkö,70
14,mamba,43
14,maroon_5,59
14,moby,104
14,sadetanssi,45
14,september,172
14,snoop_dogg,45
14,snow_patrol,57
14,solid_base,127
14,sonata_arctica,67
14,stella,81
14,the_calling,59
14,the_pussycat_dolls,78
14,usher,54
15,a_place_to_bury_strangers,30
15,asobi_seksu,11
15,beck,9
15,black_mountain,7
15,black_rebel_motorcycle_club,78
15,bon_iver,10
15,captain_beefheart_&_his_magic_band,19
15,dungen,16
15,edgar_'jones'_jones,27
15,fairport_convention,10
15,film_school,21
15,flavor_crystals,12
15,graham_bond_organisation,42
15,jefferson_airplane,49
15,kaleidoscope,17
15,king_khan_&_the_shrines,28
15,love,33
15,nick_drake,10
15,nico,12
15,not_from_there,30
15,radiohead,81
15,richard_in_your_mind,30
15,soft_machine,10
15,spindrift,15
15,spiritualized,157
15,stereolab,11
15,syd_barrett,176
15,television,7
15,the_black_angels,47
15,the_boo_radleys,97
15,the_brian_jonestown_massacre,93
15,the_charlatans,19
15,the_dandy_warhols,12
15,the_duke_spirit,52
15,the_greenhornes,9
15,the_incredible_string_band,15
15,the_national,9
15,the_raconteurs,17
15,the_rolling_stones,26
15,the_stairs,28
15,the_stone_roses,50
15,the_telescopes,7
15,the_velvet_underground,16
15,the_vera_violets,28
15,the_warlocks,31
16,+44,394
16,all_time_low,609
16,amber_pacific,567
16,anberlin,360
16,andrew_w.k.,448
16,angels_&_airwaves,379
16,ben_kweller,366
16,better_luck_next_time,229
16,blink-182,464
16,cartel,334
16,cauterize,271
16,damien_rice,389
16,death_cab_for_cutie,313
16,fall_out_boy,473
16,foo_fighters,366
16,four_year_strong,567
16,frightened_rabbit,335
16,get_cape._wear_cape._fly,243
16,girl_talk,229
16,hit_the_lights,253
16,holiday_parade,286
16,jack_johnson,351
16,john_mayer,212
16,joshua_radin,220
16,kanye_west,274
16,lostprophets,1137
16,lucky_boys_confusion,585
16,moving_mountains,351
16,my_chemical_romance,370
16,nizlopi,254
16,panic_at_the_disco,306
16,rise_against,278
16,saosin,320
16,senses_fail,361
16,set_your_goals,319
16,sherwood,188
16,showoff,429
16,story_of_the_year,223
16,sufjan_stevens,201
16,sum_41,211
16,the_ataris,203
16,the_format,296
16,the_frantic,219
16,the_killers,272
16,the_rocket_summer,230
16,the_weakerthans,446
16,the_wedding,340
17,așa,514
17,cali_lewis,89
17,carla_bruni,433
17,coldplay,557
17,depeche_mode,111
17,dream_theater,103
17,faith_no_more,129
17,fantômas,94
17,green_day,106
17,guns_n'_roses,276
17,humanos,399
17,iron_maiden,161
17,jay-z,100
17,justin_timberlake,108
17,kanye_west,232
17,keane,310
17,kid_loco,260
17,lady_sovereign,131
17,lily_allen,271
17,madredeus,550
17,manu_chao,124
17,metallica,163
17,muse,135
17,natalie_imbruglia,183
17,norah_jones,794
17,paul_simon,332
17,pearl_jam,90
17,pedro_abrunhosa,254
17,penguin_cafe_orchestra,412
17,pink_floyd,207
17,queen,88
17,ratos_de_porão,134
17,ravid_goldschmidt,412
17,seal,408
17,sigur_rós,210
17,snow_patrol,105
17,stevie_wonder,197
17,tenacious_d,120
17,the_commitments,89
17,the_streets,138
17,thievery_corporation,163
17,type_o_negative,91
17,u2,102
17,xutos_&_pontapés,364
18,ac/dc,184
18,aerosmith,64
18,alice_in_chains,411
18,amplifier,175
18,audioslave,75
18,blue_Öyster_cult,74
18,buckethead,599
18,camel,206
18,caravan,30
18,chevelle,15
18,cream,15
18,days_of_the_new,35
18,disturbed,121
18,dream_theater,417
18,emerson_lake_&_palmer,65
18,faith_no_more,9
18,frankie_goes_to_hollywood,48
18,iommi,60
18,jethro_tull,111
18,jordan_rudess,16
18,king_crimson,219
18,led_zeppelin,24
18,liquid_tension_experiment,74
18,muse,12
18,nickelback,10
18,oasis,118
18,opeth,8
18,patti_smith,12
18,pearl_jam,60
18,pink_floyd,308
18,porcupine_tree,100
18,rammstein,28
18,rush,297
18,soundgarden,784
18,stone_temple_pilots,606
18,ted_nugent,72
18,tenacious_d,22
18,the_answer,164
18,the_cult,354
18,the_mars_volta,20
18,the_moody_blues,17
18,the_verve,29
18,tool,139
18,type_o_negative,391
18,ufo,40
18,uriah_heep,168
18,wishbone_ash,26
18,wolfmother,67
18,yes,150
18,zz_top,9
19,a_perfect_circle,449
19,amiina,75
19,anita_lane,85
19,antony_and_the_johnsons,1039
19,bajaga,74
19,bauhaus,83
19,beirut,121
19,cat_power,91
19,christian_death,65
19,clint_mansell,100
19,creedence_clearwater_revival,211
19,david_bowie,461
19,einstürzende_neubauten,67
19,elliott_smith,73
19,gary_numan,156
19,goon_moon,199
19,grinderman,164
19,iggy_pop,62
19,inkubus_sukkubus,100
19,interpol,70
19,iron_maiden,264
19,joy_division,116
19,led_zeppelin,254
19,leonard_cohen,227
19,my_bloody_valentine,1671
19,nick_cave_&_warren_ellis,89
19,nick_cave_and_the_bad_seeds,816
19,nine_inch_nails,11092
19,nouvelle_vague,272
19,patti_smith,101
19,pink_floyd,63
19,pj_harvey,1603
19,rowland_s._howard,224
19,sigur_rós,191
19,slowdive,154
19,the_69_eyes,69
19,the_boys_next_door,124
19,the_brian_jonestown_massacre,564
19,the_cure,1588
19,the_dandy_warhols,68
19,the_dresden_dolls,281
19,the_jesus_and_mary_chain,604
19,the_rolling_stones,279
19,the_sisters_of_mercy,487
19,the_smiths,96
19,the_stooges,65
19,the_velvet_underground,423
19,the_white_stripes,349
19,tool,111
20,3_inches_of_blood,596
20,accept,600
20,amon_amarth,1044
20,annihilator,936
20,arch_enemy,953
20,children_of_bodom,662
20,daath,540
20,decapitated,468
20,devildriver,496
20,dream_evil,398
20,exciter,796
20,exodus,874
20,fight,403
20,finntroll,416
20,gamma_ray,415
20,gojira,521
20,grave_digger,1958
20,halford,424
20,hammerfall,447
20,hatebreed,430
20,helloween,601
20,iced_earth,1036
20,in_flames,424
20,iron_maiden,627
20,iron_savior,601
20,jag_panzer,574
20,judas_priest,1861
20,kreator,686
20,lamb_of_god,1033
20,manowar,524
20,mastodon,571
20,meshuggah,417
20,metal_church,533
20,morgana_lefay,392
20,mortification,430
20,necrophagist,395
20,pantera,529
20,paragon,1201
20,primal_fear,1528
20,rage,395
20,rebellion,649
20,running_wild,1766
20,sabaton,620
20,slayer,477
20,steel_attack,551
20,stormwarrior,413
20,strapping_young_lad,720
20,the_ocean,441
20,u.d.o.,1018
20,vicious_rumors,401
21,30_seconds_to_mars,5
21,a_day_to_remember,4
21,a_static_lullaby,5
21,alesana,3
21,as_i_lay_dying,5
21,as_we_fight,2
21,ash,3
21,beatsteaks,4
21,billy_talent,5
21,black_tequila,6
21,blessthefall,3
21,bosse,5
21,brand_new,3
21,bullet_for_my_valentine,5
21,canoe,3
21,chiodos,8
21,coheed_and_cambria,4
21,deus,5
21,dredg,6
21,dúné,4
21,enter_shikari,4
21,feeder,5
21,finch,4
21,from_first_to_last,4
21,funeral_for_a_friend,5
21,grammatics,2
21,kill_hannah,3
21,lostalone,4
21,madsen,3
21,maxïmo_park,3
21,mindless_self_indulgence,4
21,muse,3
21,my_chemical_romance,4
21,neaera,3
21,olli_schulz_&_der_hund_marie,4
21,scary_kids_scaring_kids,3
21,secret_and_whisper,3
21,senses_fail,3
21,slut,4
21,tele,2
21,the_dreaming,4
21,the_fall_of_troy,3
21,the_killers,3
21,the_kooks,4
21,the_strokes,3
21,the_vines,3
21,underoath,2
21,virginia_jetzt!,3
22,adema,15
22,afi,84
22,agnostic_front,7
22,alice_in_chains,11
22,alkaline_trio,108
22,all,7
22,bad_religion,11
22,danny_elfman,10
22,david_bowie,86
22,dead_kennedys,10
22,dead_to_me,12
22,elvis_costello,28
22,elvis_presley,20
22,foghat,15
22,foxboro_hot_tubs,14
22,frank_sinatra,21
22,jimmy_eat_world,11
22,kylie_minogue,15
22,led_zeppelin,8
22,less_than_jake,6
22,marilyn_manson,7
22,me_first_and_the_gimme_gimmes,8
22,mgm_studio_orchestra,8
22,michael_armstrong,114
22,mxpx,12
22,my_life_with_the_thrill_kill_kult,6
22,new_found_glory,8
22,nirvana,10
22,no_doubt,8
22,parragon_books,215
22,pink,13
22,pj_harvey,10
22,poison,9
22,rancid,7
22,rise_against,7
22,the_aquabats,6
22,the_beatles,68
22,the_cure,6
22,the_dandy_warhols,15
22,the_distillers,6
22,the_gaslight_anthem,11
22,the_mighty_mighty_bosstones,18
22,the_tantra_monsters,10
22,tiger_army,51
22,tim_mcgraw,13
23,5'nizza,49
23,air,51
23,alizée,38
23,aventura,53
23,avril_lavigne,31
23,belvedere,57
23,bob_marley,41
23,captain_everything!,47
23,cidade_negra,30
23,cypress_hill,185
23,daddy_yankee,27
23,distemper,55
23,dropkick_murphys,44
23,electrosoul_system,35
23,f.p.g.,29
23,koЯn,153
23,limp_bizkit,84
23,linkin_park,290
23,mad_caddies,256
23,moskovskaya,89
23,mxpx,34
23,nofx,239
23,onyx,69
23,otklonenie,31
23,reel_big_fish,106
23,richard_cheese,32
23,ska-p,96
23,skaface,27
23,skarface,359
23,slipknot,39
23,system_of_a_down,43
23,talco,30
23,the_planet_smashers,136
23,the_specials,28
23,tina_charles,27
24,30_seconds_to_mars,1333
24,amy_winehouse,887
24,angels_&_airwaves,825
24,arcade_fire,337
24,arctic_monkeys,761
24,blink-182,308
24,bloc_party,443
24,cansei_de_ser_sexy,255
24,coldplay,319
24,dead_fish,398
24,does_it_offend_you_yeah?,225
24,feist,273
24,finch,296
24,friendly_fires,519
24,from_first_to_last,246
24,hateen,419
24,interpol,840
24,japandroids,724
24,japanther,325
24,justice,328
24,keane,325
24,kings_of_leon,306
24,klaxons,261
24,linkin_park,234
24,matt_&_kim,352
24,mgmt,421
24,muse,803
24,new_found_glory,403
24,nine_inch_nails,421
24,no_age,778
24,onerepublic,413
24,panic_at_the_disco,908
24,peter_bjorn_and_john,378
24,radiohead,1437
24,rise_against,432
24,rock'n'zombie,293
24,sixpence_none_the_richer,384
24,snow_patrol,444
24,the_dead_weather,1145
24,the_killers,569
24,the_kooks,369
24,the_raconteurs,270
24,the_used,698
24,the_white_stripes,1116
24,thursday,364
24,tiny_masters_of_today,775
24,underoath,278
24,veto,623
24,weezer,358
24,yeah_yeah_yeahs,2841
25,aviation,22
25,blue_foundation,15
25,bob_marley,23
25,bone_thugs-n-harmony,19
25,carter_burwell,14
25,claude_debussy,14
25,coldplay,28
25,cypress_hill,64
25,dj_raaban,14
25,fools_garden,20
25,frankie_valli,59
25,genesis,28
25,grease,131
25,high_school_musical_2,21
25,iron_&_wine,16
25,jukka_poika,27
25,kaiser_chiefs,66
25,kapteeni_Ä-ni,21
25,klamydia,64
25,koЯn,29
25,kuningas_pähkinä_&_setä_tamu,33
25,lemon_ice,15
25,mew,27
25,motion_city_soundtrack,58
25,muse,38
25,nirvana,21
25,nopsajalka,61
25,orson,60
25,paramore,25
25,pelle_miljoona,63
25,placebo,35
25,raappana,835
25,ramones,21
25,ripsipiirakka,62
25,robert_pattinson,23
25,rufus_wainwright,18
25,savage_garden,17
25,ska-p,29
25,sonata_arctica,17
25,soul_captain_band,145
25,stig_dogg,23
25,technotronic,25
25,the_black_ghosts,15
25,toto,15
25,twilight,360
25,walls_of_jericho,25
26,admiral_freebee,383
26,air,833
26,air_traffic,273
26,andrew_dorff,286
26,antony_and_the_johnsons,248
26,arctic_monkeys,484
26,beck,1197
26,beirut,522
26,bloc_party,331
26,bon_iver,243
26,bonnie_'prince'_billy,618
26,calexico,357
26,carla_bruni,504
26,cocorosie,520
26,deus,1403
26,dj_shadow,355
26,editors,676
26,eels,945
26,elliott_smith,711
26,gomez,457
26,goran_bregović,490
26,grinderman,315
26,jacques_brel,361
26,joe_dassin,485
26,johnny_cash,2618
26,lou_reed,370
26,marvin_gaye,434
26,massive_attack,334
26,morphine,331
26,nick_cave_&_the_bad_seeds,1214
26,nick_drake,580
26,nina_simone,721
26,norah_jones,262
26,oasis,631
26,pj_harvey,895
26,portishead,485
26,radiohead,1540
26,serge_gainsbourg,414
26,sigur_rós,887
26,suzanne_vega,356
26,the_arcade_fire,1308
26,the_gutter_twins,320
26,the_lemonheads,701
26,the_pogues,464
26,the_smashing_pumpkins,391
26,the_smiths,545
26,tom_waits,694
26,tv_on_the_radio,320
26,typhoon,507
27,acoustic_alchemy,31
27,america,12
27,billie_holiday,16
27,billy_joel,26
27,bob_seger_&_the_silver_bullet_band,11
27,carole_king,22
27,cat_stevens,11
27,chicago,12
27,claire_martin,11
27,cream,20
27,crusaders,18
27,dire_straits,21
27,donald_fagen,20
27,eagles,10
27,elkie_brooks,20
27,elton_john,10
27,eric_bibb,19
27,eric_clapton,26
27,fairport_convention,21
27,fleetwood_mac,11
27,george_benson,15
27,harry_nilsson,10
27,jamie_cullum,20
27,janis_joplin,24
27,joan_armatrading,35
27,joni_mitchell,36
27,miles_davis,13
27,nickel_creek,38
27,oscar_peterson,20
27,paul_mccartney,15
27,paul_simon,17
27,phil_collins,12
27,ramsey_lewis,11
27,rickie_lee_jones,16
27,santana,20
27,simon_&_garfunkel,13
27,sky,14
27,steely_dan,31
27,steve_tyrell,13
27,sting,17
27,supertramp,21
27,the_beatles,34
27,the_commitments,20
